"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
"10965";"Berlin";2011;"fernwaerme";2012;110,4;7836;85,17;"Berlin, Stadt";"SFH"
"12307";"Berlin";1938;"heizoel";2010;162;30240;224;"Berlin, Stadt";"SFH"
"13465";"Berlin";1912;"heizoel";2010;337,5;50400;201,6;"Berlin, Stadt";"SFH"
"12526";"Berlin";1939;"erdgas";2011;168;28800;205,71;"Berlin, Stadt";"SFH"
"14089";"Berlin";1982;"heizoel";2014;135;15120;151,2;"Berlin, Stadt";"SFH"
"13593";"Berlin";1990;"heizoel";2011;300;33264;133,06;"Berlin, Stadt";"SFH"
"12683";"Berlin";1936;"erdgas";2012;108;27141,3;301,57;"Berlin, Stadt";"SFH"
"12621";"Berlin";1930;"heizoel";2012;192;20160;126;"Berlin, Stadt";"SFH"
"10829";"Berlin";2000;"erdgas";2012;240;18000;90;"Berlin, Stadt";"SFH"
"12359";"Berlin";1930;"erdgas";2015;128,25;9000;94,74;"Berlin, Stadt";"SFH"
"12209";"Berlin";1936;"heizoel";2012;300;40320;161,28;"Berlin, Stadt";"SFH"
"14165";"Berlin";1958;"heizoel";2011;102;15120;177,88;"Berlin, Stadt";"SFH"
"10787";"Berlin";1900;"heizoel";2015;157,2;15120;115,42;"Berlin, Stadt";"SFH"
"12355";"Berlin";1974;"heizoel";2012;216;40320;224;"Berlin, Stadt";"SFH"
"12357";"Berlin";1975;"heizoel";2015;270;35280;176,4;"Berlin, Stadt";"SFH"
"12355";"Berlin";1990;"heizoel";2013;153,79;14616;114,04;"Berlin, Stadt";"SFH"
"13125";"Berlin";1998;"erdgas";2014;228;19138,5;100,73;"Berlin, Stadt";"SFH"
"12357";"Berlin";1972;"heizoel";2014;203;21,672;144;"Berlin, Stadt";"SFH"
"13585";"Berlin";1990;"heizoel";2015;108;14112;156,8;"Berlin, Stadt";"SFH"
"13156";"Berlin";1910;"heizoel";2012;171,45;26208;206,36;"Berlin, Stadt";"SFH"
"14089";"Berlin";1972;"heizoel";2012;168;28224;201,6;"Berlin, Stadt";"SFH"
"13629";"Berlin";1936;"erdgas";2012;132;17100;155,45;"Berlin, Stadt";"SFH"
"12247";"Berlin";1979;"erdgas";2011;178,8;18000;120,81;"Berlin, Stadt";"SFH"
"12209";"Berlin";1976;"heizoel";2010;120;12600;126;"Berlin, Stadt";"SFH"
"12623";"Berlin";2000;"erdgas";2013;108;11000;122,22;"Berlin, Stadt";"SFH"
"14163";"Berlin";1985;"fernwaerme";2011;121,2;11001;108,92;"Berlin, Stadt";"SFH"
"12559";"Berlin";2001;"erdgas";2011;189;16200;115,71;"Berlin, Stadt";"SFH"
"13591";"Berlin";1984;"heizoel";2012;150;29232;233,86;"Berlin, Stadt";"SFH"
"13583";"Berlin";1935;"heizoel";2013;132;17136;155,78;"Berlin, Stadt";"SFH"
"12305";"Berlin";1979;"fluessiggas";2012;174;9184;63,34;"Berlin, Stadt";"SFH"
"10587";"Berlin";1976;"erdgas";2013;192;27000;168,75;"Berlin, Stadt";"SFH"
"13503";"Berlin";1975;"heizoel";2014;300;53424;213,7;"Berlin, Stadt";"SFH"
"12107";"Berlin";1974;"erdgas";2011;228;19609,2;103,21;"Berlin, Stadt";"SFH"
"12621";"Berlin";1968;"heizoel";2015;120;7056;70,56;"Berlin, Stadt";"SFH"
"14163";"Berlin";1936;"erdgas";2014;204;18000;105,88;"Berlin, Stadt";"SFH"
"12559";"Berlin";1994;"heizoel";2012;288;25200;105;"Berlin, Stadt";"SFH"
"13465";"Berlin";1975;"erdgas";2010;168,75;13500;108;"Berlin, Stadt";"SFH"
"13593";"Berlin";1986;"heizoel";2012;120;15120;151,2;"Berlin, Stadt";"SFH"
"12683";"Berlin";2001;"erdgas";2010;156;14400;110,77;"Berlin, Stadt";"SFH"
"12623";"Berlin";1934;"erdgas";2010;144;31500;262,5;"Berlin, Stadt";"SFH"
"12209";"Berlin";1936;"erdgas";2012;288;31500;131,25;"Berlin, Stadt";"SFH"
"12349";"Berlin";1980;"heizoel";2011;264;27478,08;124,9;"Berlin, Stadt";"SFH"
"12349";"Berlin";1971;"heizoel";2013;144;8064;67,2;"Berlin, Stadt";"SFH"
"13467";"Berlin";1989;"erdgas";2011;168;17150;122,5;"Berlin, Stadt";"SFH"
"12349";"Berlin";1971;"heizoel";2011;144;8064;67,2;"Berlin, Stadt";"SFH"
"13591";"Berlin";1994;"erdgas";2013;156;24300;186,92;"Berlin, Stadt";"SFH"
"12349";"Berlin";1977;"heizoel";2011;144;20160;168;"Berlin, Stadt";"SFH"
"12623";"Berlin";1988;"erdgas";2015;351;26824,5;103,17;"Berlin, Stadt";"SFH"
"13589";"Berlin";1978;"heizoel";2011;192;17136;107,1;"Berlin, Stadt";"SFH"
"12524";"Berlin";1950;"fluessiggas";2011;156;19680;151,38;"Berlin, Stadt";"SFH"
"12355";"Berlin";1981;"heizoel";2013;216;15120;84;"Berlin, Stadt";"SFH"
"13469";"Berlin";1936;"erdgas";2012;132;28800;261,82;"Berlin, Stadt";"SFH"
"12524";"Berlin";1978;"heizoel";2014;124,8;30240;290,77;"Berlin, Stadt";"SFH"
"13469";"Berlin";1982;"strom";2010;189;14000;100;"Berlin, Stadt";"SFH"
"14089";"Berlin";1986;"heizoel";2013;151,2;23184;184;"Berlin, Stadt";"SFH"
"14163";"Berlin";1985;"fernwaerme";2010;121,2;10569;104,64;"Berlin, Stadt";"SFH"
"13357";"Berlin";1952;"strom";2014;60;2000;40;"Berlin, Stadt";"SFH"
"12623";"Berlin";1965;"heizoel";2011;270;28526,4;142,63;"Berlin, Stadt";"SFH"
"12623";"Berlin";1907;"erdgas";2014;120;29026,8;290,27;"Berlin, Stadt";"SFH"
"12355";"Berlin";1934;"heizoel";2011;165,6;18648;135,13;"Berlin, Stadt";"SFH"
"12621";"Berlin";1995;"heizoel";2010;156;17136;131,82;"Berlin, Stadt";"SFH"
"13467";"Berlin";1992;"erdgas";2015;180;9000;60;"Berlin, Stadt";"SFH"
"10967";"Berlin";1901;"erdgas";2011;299,7;90000;405,41;"Berlin, Stadt";"SFH"
"13503";"Berlin";1972;"heizoel";2011;264;45360;206,18;"Berlin, Stadt";"SFH"
"12357";"Berlin";1960;"heizoel";2010;192;26208;163,8;"Berlin, Stadt";"SFH"
"13125";"Berlin";1938;"erdgas";2014;156;22000;169,23;"Berlin, Stadt";"SFH"
"12621";"Berlin";1995;"erdgas";2017;243;29,7;165;"Berlin, Stadt";"SFH"
"13125";"Berlin";1931;"erdgas";2013;180;18000;120;"Berlin, Stadt";"SFH"
"13437";"Berlin";1960;"heizoel";2011;162;43344;321,07;"Berlin, Stadt";"SFH"
"10318";"Berlin";1936;"erdgas";2014;204;25000;147,06;"Berlin, Stadt";"SFH"
"12353";"Berlin";1987;"heizoel";2010;180;18144;120,96;"Berlin, Stadt";"SFH"
"13086";"Berlin";1961;"erdgas";2011;136,35;32076;317,58;"Berlin, Stadt";"SFH"
"12359";"Berlin";1997;"erdgas";2015;204;15349,5;90,29;"Berlin, Stadt";"SFH"
"13503";"Berlin";1987;"heizoel";2010;204;24161,76;142,13;"Berlin, Stadt";"SFH"
"13127";"Berlin";1997;"erdgas";2010;99,6;14059,8;169,4;"Berlin, Stadt";"SFH"
"13593";"Berlin";1960;"heizoel";2010;168,75;30240;241,92;"Berlin, Stadt";"SFH"
"13353";"Berlin";1959;"heizoel";2012;96;12096;151,2;"Berlin, Stadt";"SFH"
"12101";"Berlin";1926;"heizoel";2014;270;35280;176,4;"Berlin, Stadt";"SFH"
"13353";"Berlin";1959;"heizoel";2010;96;12096;151,2;"Berlin, Stadt";"SFH"
"12623";"Berlin";1998;"erdgas";2010;300;45000;180;"Berlin, Stadt";"SFH"
"14167";"Berlin";2000;"erdgas";2013;150;13143,6;105,15;"Berlin, Stadt";"SFH"
"13509";"Berlin";1936;"heizoel";2015;114;20160;212,21;"Berlin, Stadt";"SFH"
"13465";"Berlin";1961;"heizoel";2015;184,95;13305,6;97,12;"Berlin, Stadt";"SFH"
"12589";"Berlin";1995;"erdgas";2011;155,25;14850;129,13;"Berlin, Stadt";"SFH"
"12305";"Berlin";1973;"heizoel";2010;144;20160;168;"Berlin, Stadt";"SFH"
"13593";"Berlin";1990;"heizoel";2012;300;32457,6;129,83;"Berlin, Stadt";"SFH"
"12524";"Berlin";1978;"heizoel";2013;124,8;30240;290,77;"Berlin, Stadt";"SFH"
"13407";"Berlin";1980;"heizoel";2012;144;30240;252;"Berlin, Stadt";"SFH"
"14089";"Berlin";1960;"heizoel";2013;108;11088;123,2;"Berlin, Stadt";"SFH"
"12355";"Berlin";1990;"heizoel";2011;153,79;16027,2;125,06;"Berlin, Stadt";"SFH"
"13088";"Berlin";1943;"erdgas";2012;180;31500;210;"Berlin, Stadt";"SFH"
"13088";"Berlin";2000;"erdgas";2015;270;27000;135;"Berlin, Stadt";"SFH"
"12307";"Berlin";1974;"heizoel";2012;216;35280;196;"Berlin, Stadt";"SFH"
"14165";"Berlin";1984;"strom";2015;102;2200;25,88;"Berlin, Stadt";"SFH"
"13503";"Berlin";1982;"heizoel";2012;120;20160;201,6;"Berlin, Stadt";"SFH"
"12277";"Berlin";1989;"heizoel";2010;144;17136;142,8;"Berlin, Stadt";"SFH"
"13053";"Berlin";1934;"erdgas";2010;168;24300;173,57;"Berlin, Stadt";"SFH"
"12349";"Berlin";1966;"erdgas";2011;162;14400;120;"Berlin, Stadt";"SFH"
"13053";"Berlin";1992;"erdgas";2010;270;54207;271,04;"Berlin, Stadt";"SFH"
"13437";"Berlin";1977;"heizoel";2011;337,5;22680;90,72;"Berlin, Stadt";"SFH"
"12623";"Berlin";1993;"heizoel";2010;192;22764,17;142,28;"Berlin, Stadt";"SFH"
"13593";"Berlin";1990;"heizoel";2010;300;33062,4;132,25;"Berlin, Stadt";"SFH"
"12305";"Berlin";1987;"heizoel";2011;100,8;10080;120;"Berlin, Stadt";"SFH"
"12355";"Berlin";1986;"erdgas";2010;123,6;25000;242,72;"Berlin, Stadt";"SFH"
"13467";"Berlin";1932;"heizoel";2013;204;30310,56;178,3;"Berlin, Stadt";"SFH"
"13595";"Berlin";1971;"heizoel";2011;168,75;28425,6;227,4;"Berlin, Stadt";"SFH"
"10553";"Berlin";1970;"holzpellets";2015;324;16000;66,67;"Berlin, Stadt";"SFH"
"12527";"Berlin";1930;"erdgas";2011;192;23099,4;144,37;"Berlin, Stadt";"SFH"
"10707";"Berlin";1950;"erdgas";2014;72;9000;150;"Berlin, Stadt";"SFH"
"13127";"Berlin";1958;"erdgas";2014;288;32400;135;"Berlin, Stadt";"SFH"
"14167";"Berlin";1983;"heizoel";2014;180;25200;168;"Berlin, Stadt";"SFH"
"12524";"Berlin";1981;"erdgas";2015;132;22163,4;201,49;"Berlin, Stadt";"SFH"
"12109";"Berlin";1922;"erdgas";2013;110,4;16200;176,09;"Berlin, Stadt";"SFH"
"14167";"Berlin";1936;"erdgas";2012;202,5;45084,6;300,56;"Berlin, Stadt";"SFH"
"12205";"Berlin";1910;"heizoel";2010;290,4;36288;149,95;"Berlin, Stadt";"SFH"
"14055";"Berlin";1925;"erdgas";2012;288;38410,2;160,04;"Berlin, Stadt";"SFH"
"12107";"Berlin";1986;"erdgas";2013;144;17010;141,75;"Berlin, Stadt";"SFH"
"13469";"Berlin";1966;"heizoel";2014;117,6;30240;308,57;"Berlin, Stadt";"SFH"
"12555";"Berlin";1937;"erdgas";2010;126;18450;175,71;"Berlin, Stadt";"SFH"
"12621";"Berlin";1995;"erdgas";2012;270;35240;176,2;"Berlin, Stadt";"SFH"
"13505";"Berlin";1989;"heizoel";2010;234;40320;206,77;"Berlin, Stadt";"SFH"
"14163";"Berlin";1978;"heizoel";2012;192;40320;252;"Berlin, Stadt";"SFH"
"13589";"Berlin";1975;"heizoel";2012;240;34272;171,36;"Berlin, Stadt";"SFH"
"14169";"Berlin";1937;"erdgas";2011;174;13000;89,66;"Berlin, Stadt";"SFH"
"12247";"Berlin";1958;"heizoel";2014;176,4;20160;137,14;"Berlin, Stadt";"SFH"
"12524";"Berlin";2011;"erdgas";2012;144;9024,3;75,2;"Berlin, Stadt";"SFH"
"14109";"Berlin";1971;"heizoel";2010;168;30240;216;"Berlin, Stadt";"SFH"
"13467";"Berlin";1990;"erdgas";2010;216;29743,2;165,24;"Berlin, Stadt";"SFH"
"12247";"Berlin";1980;"heizoel";2010;175,5;14112;108,55;"Berlin, Stadt";"SFH"
"13505";"Berlin";1985;"heizoel";2015;216;13,104;73;"Berlin, Stadt";"SFH"
"14163";"Berlin";1980;"erdgas";2013;144;13500;112,5;"Berlin, Stadt";"SFH"
"12205";"Berlin";2005;"fernwaerme";2011;168;7500;53,57;"Berlin, Stadt";"SFH"
"12277";"Berlin";1997;"erdgas";2016;132;14,697;134;"Berlin, Stadt";"SFH"
"12059";"Berlin";1925;"erdgas";2015;110,4;12150;132,07;"Berlin, Stadt";"SFH"
"12555";"Berlin";1920;"erdgas";2014;135;9000;90;"Berlin, Stadt";"SFH"
"13125";"Berlin";2001;"erdgas";2010;120;32400;324;"Berlin, Stadt";"SFH"
"12277";"Berlin";1978;"heizoel";2012;180;40320;268,8;"Berlin, Stadt";"SFH"
"12559";"Berlin";1996;"erdgas";2013;228;26100;137,37;"Berlin, Stadt";"SFH"
"12589";"Berlin";1997;"erdgas";2011;148,5;26338,5;239,44;"Berlin, Stadt";"SFH"
"14165";"Berlin";1961;"heizoel";2012;189;32256;230,4;"Berlin, Stadt";"SFH"
"13595";"Berlin";2011;"holzpellets";2011;148,5;7500;68,18;"Berlin, Stadt";"SFH"
"12489";"Berlin";1933;"erdgas";2010;108;13500;150;"Berlin, Stadt";"SFH"
"13509";"Berlin";1936;"heizoel";2013;114;20160;212,21;"Berlin, Stadt";"SFH"
"13595";"Berlin";2012;"erdgas";2011;153,6;30000;234,38;"Berlin, Stadt";"SFH"
"12309";"Berlin";1969;"heizoel";2011;216;30240;189;"Berlin, Stadt";"SFH"
"12309";"Berlin";1940;"heizoel";2011;216;43344;240,8;"Berlin, Stadt";"SFH"
"13593";"Berlin";1989;"heizoel";2012;162;18144;134,4;"Berlin, Stadt";"SFH"
"12685";"Berlin";1997;"erdgas";2012;120;12309,3;123,09;"Berlin, Stadt";"SFH"
"14129";"Berlin";1986;"erdgas";2010;180;15300;102;"Berlin, Stadt";"SFH"
"13127";"Berlin";2000;"erdgas";2013;168;19800;141,43;"Berlin, Stadt";"SFH"
"12307";"Berlin";2002;"erdgas";2013;163,2;15000;110,29;"Berlin, Stadt";"SFH"
"13407";"Berlin";1920;"erdgas";2013;162;19458;162,15;"Berlin, Stadt";"SFH"
"12589";"Berlin";1982;"erdgas";2012;148,5;18723,6;170,21;"Berlin, Stadt";"SFH"
"10785";"Berlin";1955;"fernwaerme";2010;60;3800;76;"Berlin, Stadt";"SFH"
"12205";"Berlin";1961;"heizoel";2012;168;35280;252;"Berlin, Stadt";"SFH"
"13591";"Berlin";1989;"strom";2010;144;12000;100;"Berlin, Stadt";"SFH"
"12359";"Berlin";1928;"erdgas";2012;120;18000;180;"Berlin, Stadt";"SFH"
"12309";"Berlin";1981;"heizoel";2012;198;18144;109,96;"Berlin, Stadt";"SFH"
"13509";"Berlin";1986;"erdgas";2013;270;14400;72;"Berlin, Stadt";"SFH"
"13129";"Berlin";1936;"erdgas";2010;144;21000;175;"Berlin, Stadt";"SFH"
"12524";"Berlin";1996;"heizoel";2012;189;16632;118,8;"Berlin, Stadt";"SFH"
"12587";"Berlin";1905;"erdgas";2013;216;50000;277,78;"Berlin, Stadt";"SFH"
"10117";"Berlin";1976;"erdgas";2013;216;31500;196,88;"Berlin, Stadt";"SFH"
"14089";"Berlin";1989;"heizoel";2016;189;20,16;144;"Berlin, Stadt";"SFH"
"10827";"Berlin";1950;"erdgas";2011;216;13500;84,38;"Berlin, Stadt";"SFH"
"12351";"Berlin";1971;"heizoel";2012;144;20160;168;"Berlin, Stadt";"SFH"
"13467";"Berlin";1936;"heizoel";2012;171,45;20160;158,74;"Berlin, Stadt";"SFH"
"10115";"Berlin";1980;"erdgas";2010;202,5;9000;60;"Berlin, Stadt";"SFH"
"12357";"Berlin";1975;"heizoel";2011;192;26712;166,95;"Berlin, Stadt";"SFH"
"12305";"Berlin";1979;"heizoel";2011;168;15624;111,6;"Berlin, Stadt";"SFH"
"14167";"Berlin";1987;"heizoel";2011;204;26712;157,13;"Berlin, Stadt";"SFH"
"12109";"Berlin";1950;"heizoel";2015;132;25200;229,09;"Berlin, Stadt";"SFH"
"14089";"Berlin";1978;"erdgas";2014;180;14580;97,2;"Berlin, Stadt";"SFH"
"13125";"Berlin";1933;"heizoel";2012;108;25200;280;"Berlin, Stadt";"SFH"
"13507";"Berlin";1934;"erdgas";2011;180;10800;72;"Berlin, Stadt";"SFH"
"13125";"Berlin";1937;"erdgas";2010;168;37000;264,29;"Berlin, Stadt";"SFH"
"12623";"Berlin";1926;"erdgas";2013;120;17206,2;172,06;"Berlin, Stadt";"SFH"
"12357";"Berlin";1960;"heizoel";2011;108;20160;224;"Berlin, Stadt";"SFH"
"12623";"Berlin";2000;"erdgas";2011;144;19800;165;"Berlin, Stadt";"SFH"
"12277";"Berlin";1979;"erdgas";2011;288;30000;125;"Berlin, Stadt";"SFH"
"13503";"Berlin";1985;"heizoel";2012;144;20160;168;"Berlin, Stadt";"SFH"
"13591";"Berlin";1985;"heizoel";2015;162;15472,8;114,61;"Berlin, Stadt";"SFH"
"13158";"Berlin";1994;"fernwaerme";2010;126,9;21900;232,98;"Berlin, Stadt";"SFH"
"13629";"Berlin";1968;"strom";2013;132;8600;78,18;"Berlin, Stadt";"SFH"
"10407";"Berlin";1999;"erdgas";2012;206,55;20000;130,72;"Berlin, Stadt";"SFH"
"12347";"Berlin";2000;"heizoel";2014;192;24,192;151;"Berlin, Stadt";"SFH"
"13505";"Berlin";1969;"heizoel";2011;249,6;35280;169,62;"Berlin, Stadt";"SFH"
"12205";"Berlin";2005;"fernwaerme";2010;168;7200;51,43;"Berlin, Stadt";"SFH"
"14167";"Berlin";1973;"heizoel";2016;162;25,2;210;"Berlin, Stadt";"SFH"
"13591";"Berlin";2000;"erdgas";2011;175,5;15420;118,62;"Berlin, Stadt";"SFH"
"12349";"Berlin";1952;"erdgas";2012;132;31500;286,36;"Berlin, Stadt";"SFH"
"13129";"Berlin";1996;"erdgas";2012;162;15219;126,83;"Berlin, Stadt";"SFH"
"13587";"Berlin";1987;"erdgas";2012;162;19637,1;145,46;"Berlin, Stadt";"SFH"
"12307";"Berlin";1986;"heizoel";2013;180;20160;134,4;"Berlin, Stadt";"SFH"
"12623";"Berlin";1927;"erdgas";2014;156;16200;124,62;"Berlin, Stadt";"SFH"
"13055";"Berlin";1946;"heizoel";2013;108;25099,2;278,88;"Berlin, Stadt";"SFH"
"13509";"Berlin";1963;"heizoel";2011;120;25200;252;"Berlin, Stadt";"SFH"
"12357";"Berlin";1956;"erdgas";2012;260,4;27094,5;124,86;"Berlin, Stadt";"SFH"
"13465";"Berlin";1972;"heizoel";2014;270;35280;176,4;"Berlin, Stadt";"SFH"
"13467";"Berlin";1934;"erdgas";2016;108;8,829;98;"Berlin, Stadt";"SFH"
"12167";"Berlin";1929;"fernwaerme";2015;104,4;3430;39,43;"Berlin, Stadt";"SFH"
"12305";"Berlin";1953;"erdgas";2011;120;30000;300;"Berlin, Stadt";"SFH"
"13503";"Berlin";1950;"heizoel";2010;156;30240;232,62;"Berlin, Stadt";"SFH"
"13591";"Berlin";1938;"heizoel";2012;143,1;25200;237,74;"Berlin, Stadt";"SFH"
"14169";"Berlin";1956;"heizoel";2010;162;23184;193,2;"Berlin, Stadt";"SFH"
"13465";"Berlin";1936;"heizoel";2011;144;31248;260,4;"Berlin, Stadt";"SFH"
"12685";"Berlin";1995;"fluessiggas";2010;150;17797,28;142,38;"Berlin, Stadt";"SFH"
"13129";"Berlin";2000;"erdgas";2012;127,2;13500;127,36;"Berlin, Stadt";"SFH"
"12527";"Berlin";1996;"erdgas";2010;192;27350;170,94;"Berlin, Stadt";"SFH"
"12589";"Berlin";1999;"erdgas";2011;132,55;7678,8;69,52;"Berlin, Stadt";"SFH"
"13503";"Berlin";1979;"heizoel";2011;187,2;38304;245,54;"Berlin, Stadt";"SFH"
"13591";"Berlin";1986;"strom";2010;144;7600;63,33;"Berlin, Stadt";"SFH"
"13591";"Berlin";1930;"heizoel";2014;264;7660,8;34,82;"Berlin, Stadt";"SFH"
"13589";"Berlin";1937;"heizoel";2013;146,4;18144;148,72;"Berlin, Stadt";"SFH"
"12305";"Berlin";1970;"heizoel";2012;240;55440;277,2;"Berlin, Stadt";"SFH"
"12209";"Berlin";1925;"erdgas";2011;324;54000;225;"Berlin, Stadt";"SFH"
"10119";"Berlin";1990;"erdgas";2015;120;20;200;"Berlin, Stadt";"SFH"
"12355";"Berlin";1989;"erdgas";2010;180;26000;173,33;"Berlin, Stadt";"SFH"
"14165";"Berlin";1920;"heizoel";2012;288;40320;168;"Berlin, Stadt";"SFH"
"12247";"Berlin";1985;"strom";2013;216;12905;71,69;"Berlin, Stadt";"SFH"
"13467";"Berlin";1968;"waermepumpe";2015;209,25;15000;96,77;"Berlin, Stadt";"SFH"
"12357";"Berlin";1979;"heizoel";2013;180;27216;181,44;"Berlin, Stadt";"SFH"
"10709";"Berlin";1922;"heizoel";2010;260,55;32256;167,13;"Berlin, Stadt";"SFH"
"12681";"Berlin";1980;"erdgas";2013;144;10800;90;"Berlin, Stadt";"SFH"
"12349";"Berlin";1980;"strom";2015;144;10000;83,33;"Berlin, Stadt";"SFH"
"12623";"Berlin";1935;"erdgas";2010;189;27000;192,86;"Berlin, Stadt";"SFH"
"13467";"Berlin";1933;"heizoel";2011;267,6;38304;171,77;"Berlin, Stadt";"SFH"
"12305";"Berlin";1950;"heizoel";2014;270;50400;252;"Berlin, Stadt";"SFH"
"12351";"Berlin";1937;"heizoel";2014;144;13104;109,2;"Berlin, Stadt";"SFH"
"12107";"Berlin";1974;"erdgas";2010;256,5;23430,6;123,32;"Berlin, Stadt";"SFH"
"13467";"Berlin";1930;"heizoel";2012;156;26208;201,6;"Berlin, Stadt";"SFH"
"12559";"Berlin";1997;"erdgas";2016;199,8;23390;158,04;"Berlin, Stadt";"SFH"
"12623";"Berlin";1994;"erdgas";2010;139,05;15300;148,54;"Berlin, Stadt";"SFH"
"12207";"Berlin";1852;"fernwaerme";2011;100,8;20000;238,1;"Berlin, Stadt";"SFH"
"13437";"Berlin";1936;"heizoel";2013;270;22176;110,88;"Berlin, Stadt";"SFH"
"13503";"Berlin";1981;"heizoel";2013;144;25200;210;"Berlin, Stadt";"SFH"
"12247";"Berlin";1980;"erdgas";2011;178,8;18216;122,26;"Berlin, Stadt";"SFH"
"13503";"Berlin";1924;"erdgas";2015;96;9,9;124;"Berlin, Stadt";"SFH"
"13053";"Berlin";1984;"erdgas";2010;180;22500;150;"Berlin, Stadt";"SFH"
"12524";"Berlin";2000;"erdgas";2014;110,4;10225,8;111,15;"Berlin, Stadt";"SFH"
"14167";"Berlin";2000;"erdgas";2011;150;10768,5;86,15;"Berlin, Stadt";"SFH"
"13187";"Berlin";1910;"heizoel";2014;132;18144;164,95;"Berlin, Stadt";"SFH"
"12685";"Berlin";1998;"heizoel";2011;151,2;16128;128;"Berlin, Stadt";"SFH"
"13509";"Berlin";1932;"heizoel";2010;189;24192;172,8;"Berlin, Stadt";"SFH"
"12307";"Berlin";1964;"heizoel";2010;162;40320;336;"Berlin, Stadt";"SFH"
"13585";"Berlin";1964;"heizoel";2010;216;22004,64;137,53;"Berlin, Stadt";"SFH"
"13595";"Berlin";1950;"erdgas";2014;156;11733,3;90,26;"Berlin, Stadt";"SFH"
"13467";"Berlin";1928;"heizoel";2013;156;25200;193,85;"Berlin, Stadt";"SFH"
"13051";"Berlin";1903;"erdgas";2013;280,8;21110,4;90,22;"Berlin, Stadt";"SFH"
"13125";"Berlin";1998;"erdgas";2012;228;17480,7;92;"Berlin, Stadt";"SFH"
"12621";"Berlin";1995;"erdgas";2015;243;27;150;"Berlin, Stadt";"SFH"
"12357";"Berlin";1975;"heizoel";2011;204;23184;136,38;"Berlin, Stadt";"SFH"
"12587";"Berlin";1996;"erdgas";2011;216;18000;112,5;"Berlin, Stadt";"SFH"
"12527";"Berlin";1933;"erdgas";2013;240;27000;135;"Berlin, Stadt";"SFH"
"13467";"Berlin";1989;"erdgas";2012;168;16930;120,93;"Berlin, Stadt";"SFH"
"14167";"Berlin";1983;"heizoel";2011;108;13104;145,6;"Berlin, Stadt";"SFH"
"12357";"Berlin";1991;"heizoel";2012;132;20160;183,27;"Berlin, Stadt";"SFH"
"12277";"Berlin";1999;"erdgas";2011;228;22500;118,42;"Berlin, Stadt";"SFH"
"12683";"Berlin";1997;"erdgas";2010;120;14400;144;"Berlin, Stadt";"SFH"
"13509";"Berlin";1932;"heizoel";2011;168;23184;165,6;"Berlin, Stadt";"SFH"
"13088";"Berlin";1950;"erdgas";2010;204;27000;158,82;"Berlin, Stadt";"SFH"
"12101";"Berlin";1922;"erdgas";2010;144;15210;126,75;"Berlin, Stadt";"SFH"
"12559";"Berlin";1996;"erdgas";2012;228;20700;108,95;"Berlin, Stadt";"SFH"
"13503";"Berlin";1987;"heizoel";2011;204;22165,92;130,39;"Berlin, Stadt";"SFH"
"12305";"Berlin";1979;"heizoel";2010;168;15624;111,6;"Berlin, Stadt";"SFH"
"13507";"Berlin";1978;"heizoel";2014;156;23385,6;179,89;"Berlin, Stadt";"SFH"
"12524";"Berlin";1936;"heizoel";2016;186;20,16;130;"Berlin, Stadt";"SFH"
"12349";"Berlin";1985;"heizoel";2013;156;29232;224,86;"Berlin, Stadt";"SFH"
"14165";"Berlin";1903;"heizoel";2014;120;7560;75,6;"Berlin, Stadt";"SFH"
"12307";"Berlin";1968;"heizoel";2011;120;29232;292,32;"Berlin, Stadt";"SFH"
"12524";"Berlin";1935;"erdgas";2012;120;18000;180;"Berlin, Stadt";"SFH"
"13591";"Berlin";1975;"heizoel";2010;108;17136;190,4;"Berlin, Stadt";"SFH"
"12307";"Berlin";1986;"heizoel";2012;202,5;20160;134,4;"Berlin, Stadt";"SFH"
"14050";"Berlin";1964;"heizoel";2011;168;50400;360;"Berlin, Stadt";"SFH"
"13051";"Berlin";1999;"erdgas";2012;132;10800;98,18;"Berlin, Stadt";"SFH"
"10829";"Berlin";2000;"erdgas";2010;120;16200;162;"Berlin, Stadt";"SFH"
"12107";"Berlin";1980;"heizoel";2011;156;25200;193,85;"Berlin, Stadt";"SFH"
"14129";"Berlin";1984;"heizoel";2011;168;24192;172,8;"Berlin, Stadt";"SFH"
"12205";"Berlin";1969;"heizoel";2015;96;22216,32;277,7;"Berlin, Stadt";"SFH"
"14169";"Berlin";1930;"heizoel";2013;132;15120;137,45;"Berlin, Stadt";"SFH"
"14167";"Berlin";2006;"holzpellets";2012;288;34500;143,75;"Berlin, Stadt";"SFH"
"12526";"Berlin";1938;"erdgas";2011;108;29980;333,11;"Berlin, Stadt";"SFH"
"13589";"Berlin";1975;"heizoel";2013;240;34272;171,36;"Berlin, Stadt";"SFH"
"13505";"Berlin";1979;"heizoel";2011;175,5;21168;162,83;"Berlin, Stadt";"SFH"
"10829";"Berlin";2000;"erdgas";2012;180;14400;96;"Berlin, Stadt";"SFH"
"13629";"Berlin";1936;"erdgas";2011;102;14400;169,41;"Berlin, Stadt";"SFH"
"12107";"Berlin";1984;"heizoel";2013;120,8;15120;150,19;"Berlin, Stadt";"SFH"
