"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
"12207";"Berlin";1972;"heizoel";2012;690;125465,76;218,2;"Berlin, Stadt";"MFH"
"14059";"Berlin";1977;"heizoel";2005;1320;171360;155,78;"Berlin, Stadt";"MFH"
"10781";"Berlin";1910;"erdgas";2005;1200;117882;117,88;"Berlin, Stadt";"MFH"
"10243";"Berlin";1980;"erdgas";2005;480;60000;150;"Berlin, Stadt";"MFH"
"14169";"Berlin";1907;"heizoel";2008;1616,32;240085,44;178,25;"Berlin, Stadt";"MFH"
"13086";"Berlin";1889;"erdgas";2003;594;62842,5;126,95;"Berlin, Stadt";"MFH"
"10623";"Berlin";1985;"fernwaerme";2008;12755,16;889140;83,65;"Berlin, Stadt";"MFH"
"13357";"Berlin";1920;"heizoel";2011;2250;349816,32;186,57;"Berlin, Stadt";"MFH"
"10551";"Berlin";1961;"fernwaerme";2007;1677,6;145000;103,72;"Berlin, Stadt";"MFH"
"12589";"Berlin";1996;"erdgas";2012;720;108000;180;"Berlin, Stadt";"MFH"
"14193";"Berlin";1915;"heizoel";2006;1773,6;339534,72;229,72;"Berlin, Stadt";"MFH"
"10249";"Berlin";2002;"fernwaerme";2013;2158,8;176383;98,05;"Berlin, Stadt";"MFH"
"13127";"Berlin";1927;"erdgas";2003;512,4;103500;242,39;"Berlin, Stadt";"MFH"
"10827";"Berlin";1905;"heizoel";2012;3145,2;321531,84;122,68;"Berlin, Stadt";"MFH"
"10247";"Berlin";1950;"fernwaerme";2005;1200;150000;150;"Berlin, Stadt";"MFH"
"10245";"Berlin";1898;"fernwaerme";2003;2317,2;369538;191,37;"Berlin, Stadt";"MFH"
"12105";"Berlin";1974;"heizoel";2008;4297,72;656016,48;183,17;"Berlin, Stadt";"MFH"
"12627";"Berlin";1989;"fernwaerme";2007;9111,01;482210;63,51;"Berlin, Stadt";"MFH"
"13469";"Berlin";1913;"heizoel";2008;600;35280;70,56;"Berlin, Stadt";"MFH"
"14193";"Berlin";1900;"erdgas";2011;966;108086,4;134,27;"Berlin, Stadt";"MFH"
"10317";"Berlin";1996;"fernwaerme";2008;1170;61919;63,51;"Berlin, Stadt";"MFH"
"12049";"Berlin";1950;"erdgas";2009;2439,55;274991,4;135,27;"Berlin, Stadt";"MFH"
"12205";"Berlin";1936;"heizoel";2006;404,4;80186,4;237,94;"Berlin, Stadt";"MFH"
"12107";"Berlin";1974;"heizoel";2009;1537,2;250891,2;195,86;"Berlin, Stadt";"MFH"
"10715";"Berlin";1913;"erdgas";2013;1722;243081,9;169,4;"Berlin, Stadt";"MFH"
"14109";"Berlin";1961;"heizoel";2012;475,2;56448;142,55;"Berlin, Stadt";"MFH"
"12205";"Berlin";1900;"heizoel";2005;480;20160;50,4;"Berlin, Stadt";"MFH"
"12163";"Berlin";1918;"fernwaerme";2006;3570;325390;109,38;"Berlin, Stadt";"MFH"
"10717";"Berlin";1950;"heizoel";2011;2299,2;350965,44;183,18;"Berlin, Stadt";"MFH"
"10437";"Berlin";1902;"fernwaerme";2003;2672,4;273780;122,94;"Berlin, Stadt";"MFH"
"10965";"Berlin";1947;"heizoel";2004;4278;600768;168,52;"Berlin, Stadt";"MFH"
"10405";"Berlin";1918;"fernwaerme";2009;4473,1;350100;93,92;"Berlin, Stadt";"MFH"
"14197";"Berlin";1918;"heizoel";2007;2400;423360;211,69;"Berlin, Stadt";"MFH"
"12163";"Berlin";1876;"heizoel";2010;909,6;151240,32;199,53;"Berlin, Stadt";"MFH"
"10823";"Berlin";1920;"heizoel";2007;1892,4;209442,24;132,81;"Berlin, Stadt";"MFH"
"12487";"Berlin";1927;"fernwaerme";2011;4914,65;560210;136,79;"Berlin, Stadt";"MFH"
"10781";"Berlin";1910;"erdgas";2012;2820;228010;97,03;"Berlin, Stadt";"MFH"
"12627";"Berlin";1990;"fernwaerme";2008;14380,46;892864;74,51;"Berlin, Stadt";"MFH"
"13437";"Berlin";1960;"fernwaerme";2008;1440;267000;222,5;"Berlin, Stadt";"MFH"
"12247";"Berlin";1972;"heizoel";2010;1364,4;313588,8;275,8;"Berlin, Stadt";"MFH"
"10587";"Berlin";1976;"heizoel";2006;318;90790,56;342,61;"Berlin, Stadt";"MFH"
"13125";"Berlin";1996;"fernwaerme";2002;21450,34;1753040;98,07;"Berlin, Stadt";"MFH"
"10249";"Berlin";1986;"fernwaerme";2012;11791,2;1236000;125,79;"Berlin, Stadt";"MFH"
"10829";"Berlin";1993;"heizoel";2013;3440,4;322640,64;112,54;"Berlin, Stadt";"MFH"
"13509";"Berlin";1919;"fernwaerme";2012;16258,8;2243000;165,55;"Berlin, Stadt";"MFH"
"14129";"Berlin";1970;"heizoel";2016;536,4;101414,88;226,88;"Berlin, Stadt";"MFH"
"13407";"Berlin";1963;"fernwaerme";2010;2928;391961;160,64;"Berlin, Stadt";"MFH"
"12051";"Berlin";1910;"heizoel";2010;1345,96;211992,48;189;"Berlin, Stadt";"MFH"
"14055";"Berlin";2003;"erdgas";2013;905,34;89580,6;118,74;"Berlin, Stadt";"MFH"
"10409";"Berlin";1929;"fernwaerme";2008;18778,8;2117000;135,28;"Berlin, Stadt";"MFH"
"12209";"Berlin";1991;"erdgas";2008;2085,6;258200;148,56;"Berlin, Stadt";"MFH"
"12555";"Berlin";1910;"erdgas";2006;570,82;103819,5;218,25;"Berlin, Stadt";"MFH"
"10405";"Berlin";1910;"fernwaerme";2008;3873,13;307130;95,16;"Berlin, Stadt";"MFH"
"12249";"Berlin";1970;"heizoel";2012;710,4;78624;132,81;"Berlin, Stadt";"MFH"
"14050";"Berlin";1989;"heizoel";2006;2593,2;346993,92;160,57;"Berlin, Stadt";"MFH"
"12207";"Berlin";1971;"heizoel";2008;9219,6;1209600;157,44;"Berlin, Stadt";"MFH"
"10439";"Berlin";1965;"heizoel";2005;508,8;114132,51;269,18;"Berlin, Stadt";"MFH"
"14195";"Berlin";1982;"erdgas";2014;932,4;226188;291,1;"Berlin, Stadt";"MFH"
"10829";"Berlin";1906;"heizoel";2011;1060,8;156612,96;177,16;"Berlin, Stadt";"MFH"
"10369";"Berlin";1980;"fernwaerme";2009;5786,41;349810;72,54;"Berlin, Stadt";"MFH"
"12203";"Berlin";1896;"heizoel";2006;504;77414,4;184,32;"Berlin, Stadt";"MFH"
"13086";"Berlin";1900;"erdgas";2015;1863,6;264620,7;170,39;"Berlin, Stadt";"MFH"
"12209";"Berlin";1991;"erdgas";2009;865,56;110122,2;152,67;"Berlin, Stadt";"MFH"
"13583";"Berlin";1975;"heizoel";2012;3384;473760;168;"Berlin, Stadt";"MFH"
"12249";"Berlin";1976;"heizoel";2012;2548,8;315695,52;148,63;"Berlin, Stadt";"MFH"
"14109";"Berlin";1992;"heizoel";2016;1228,8;95100;92,87;"Berlin, Stadt";"MFH"
"14167";"Berlin";1978;"heizoel";2005;2724,97;350229,6;154,23;"Berlin, Stadt";"MFH"
"13353";"Berlin";1912;"erdgas";2007;2268;207000;109,52;"Berlin, Stadt";"MFH"
"12349";"Berlin";1956;"heizoel";2003;420;59999,99;171,43;"Berlin, Stadt";"MFH"
"10589";"Berlin";1956;"heizoel";2004;1188;183579,98;185,43;"Berlin, Stadt";"MFH"
"13581";"Berlin";1918;"erdgas";2008;932,4;92266,2;118,75;"Berlin, Stadt";"MFH"
"12169";"Berlin";1956;"heizoel";2008;1156,8;158709,6;164,64;"Berlin, Stadt";"MFH"
"10318";"Berlin";2002;"erdgas";2004;624;74700;143,66;"Berlin, Stadt";"MFH"
"13189";"Berlin";1992;"erdgas";2005;1726,3;83099,22;57,76;"Berlin, Stadt";"MFH"
"10627";"Berlin";2007;"fernwaerme";2010;1089,56;159946,91;176,16;"Berlin, Stadt";"MFH"
"12277";"Berlin";1971;"heizoel";2006;360;42336;141,12;"Berlin, Stadt";"MFH"
"12207";"Berlin";1961;"heizoel";2007;938,4;144144;184,33;"Berlin, Stadt";"MFH"
"13055";"Berlin";1997;"fernwaerme";2003;5654,03;341860;72,56;"Berlin, Stadt";"MFH"
"13469";"Berlin";1935;"erdgas";2011;480;79200;198;"Berlin, Stadt";"MFH"
"10715";"Berlin";1910;"heizoel";2003;1569,6;186480;142,57;"Berlin, Stadt";"MFH"
"10777";"Berlin";1964;"fernwaerme";2008;3028,69;183159;72,57;"Berlin, Stadt";"MFH"
"13189";"Berlin";1926;"fernwaerme";2009;14887,61;1287300;103,76;"Berlin, Stadt";"MFH"
"12209";"Berlin";1970;"heizoel";2011;349,2;63524,16;218,3;"Berlin, Stadt";"MFH"
"10317";"Berlin";1998;"fernwaerme";2010;903,6;95000;126,16;"Berlin, Stadt";"MFH"
"12359";"Berlin";1996;"erdgas";2004;781,22;105165;161,54;"Berlin, Stadt";"MFH"
"12109";"Berlin";1936;"erdgas";2008;850,8;50047,2;70,59;"Berlin, Stadt";"MFH"
"14050";"Berlin";1958;"heizoel";2007;3433,2;520460,64;181,92;"Berlin, Stadt";"MFH"
"12163";"Berlin";1910;"heizoel";2010;4200;907200;259,2;"Berlin, Stadt";"MFH"
"12623";"Berlin";1921;"erdgas";2004;334,92;84360;302,26;"Berlin, Stadt";"MFH"
"10315";"Berlin";1920;"fernwaerme";2007;1759,2;194728;132,83;"Berlin, Stadt";"MFH"
"14109";"Berlin";1980;"heizoel";2009;960;139255,2;174,07;"Berlin, Stadt";"MFH"
"12107";"Berlin";1969;"heizoel";2003;490,86;64719,95;158,22;"Berlin, Stadt";"MFH"
"12459";"Berlin";1938;"fernwaerme";2010;4261,2;448000;126,16;"Berlin, Stadt";"MFH"
"13597";"Berlin";1999;"erdgas";2002;1789,27;63846,9;42,82;"Berlin, Stadt";"MFH"
"13355";"Berlin";1898;"erdgas";2010;2682;329790;147,56;"Berlin, Stadt";"MFH"
"10829";"Berlin";1900;"heizoel";2002;1364,4;300170;264;"Berlin, Stadt";"MFH"
"12247";"Berlin";1965;"heizoel";2008;1656;153387,36;111,15;"Berlin, Stadt";"MFH"
"14129";"Berlin";1962;"heizoel";2005;480;120960;302,4;"Berlin, Stadt";"MFH"
"10437";"Berlin";1920;"nahwaerme";2004;3172,43;337714;127,74;"Berlin, Stadt";"MFH"
"12247";"Berlin";1901;"heizoel";2004;715,5;137019,96;229,8;"Berlin, Stadt";"MFH"
"10709";"Berlin";1908;"heizoel";2011;2551,2;370087,2;174,08;"Berlin, Stadt";"MFH"
"12169";"Berlin";1920;"heizoel";2003;2000,4;374160,02;224,45;"Berlin, Stadt";"MFH"
"13189";"Berlin";1933;"erdgas";2014;3138;256531,5;98,1;"Berlin, Stadt";"MFH"
"10779";"Berlin";1958;"heizoel";2007;1603,24;359856;269,35;"Berlin, Stadt";"MFH"
"10117";"Berlin";1989;"fernwaerme";2004;13333,2;1328515;119,57;"Berlin, Stadt";"MFH"
"10117";"Berlin";1986;"fernwaerme";2007;6487,2;706000;130,6;"Berlin, Stadt";"MFH"
"13509";"Berlin";1960;"erdgas";2013;2557,14;224851,5;105,52;"Berlin, Stadt";"MFH"
"12357";"Berlin";1850;"erdgas";2012;360;82800;276;"Berlin, Stadt";"MFH"
"12683";"Berlin";1997;"erdgas";2006;561,6;78060;166,8;"Berlin, Stadt";"MFH"
"10555";"Berlin";1920;"heizoel";2005;1800;252000;168;"Berlin, Stadt";"MFH"
"12051";"Berlin";1995;"erdgas";2008;955,2;73036,8;91,75;"Berlin, Stadt";"MFH"
"10551";"Berlin";1981;"heizoel";2013;1824;311693,76;205,06;"Berlin, Stadt";"MFH"
"14055";"Berlin";1908;"erdgas";2005;2292;259875;136,06;"Berlin, Stadt";"MFH"
"10785";"Berlin";1930;"heizoel";2011;1668;181157,76;130,33;"Berlin, Stadt";"MFH"
"10559";"Berlin";1900;"erdgas";2005;1779,6;171630;115,73;"Berlin, Stadt";"MFH"
"12351";"Berlin";1964;"fernwaerme";2005;1268,78;163400;154,55;"Berlin, Stadt";"MFH"
"12169";"Berlin";1961;"heizoel";2004;816,73;151499,98;222,59;"Berlin, Stadt";"MFH"
"14109";"Berlin";1908;"heizoel";2006;312;50400;193,85;"Berlin, Stadt";"MFH"
"12205";"Berlin";1979;"heizoel";2006;360;90720;302,4;"Berlin, Stadt";"MFH"
"10559";"Berlin";1955;"fernwaerme";2004;567,6;64000;135,31;"Berlin, Stadt";"MFH"
"13187";"Berlin";1998;"erdgas";2007;1674,23;146283,3;104,85;"Berlin, Stadt";"MFH"
"14195";"Berlin";1912;"heizoel";2004;3600;689999,99;230;"Berlin, Stadt";"MFH"
"10249";"Berlin";1904;"fernwaerme";2007;2040;156000;91,76;"Berlin, Stadt";"MFH"
"12627";"Berlin";1998;"fernwaerme";2009;6535,5;669760;122,98;"Berlin, Stadt";"MFH"
"12559";"Berlin";2013;"fernwaerme";2015;1836;150127;98,12;"Berlin, Stadt";"MFH"
"14057";"Berlin";1904;"heizoel";2007;4726,8;217955,81;55,33;"Berlin, Stadt";"MFH"
"12101";"Berlin";1957;"erdgas";2009;13886,4;2337970;202,04;"Berlin, Stadt";"MFH"
"10625";"Berlin";1960;"fernwaerme";2008;1152,35;179252;186,66;"Berlin, Stadt";"MFH"
"10435";"Berlin";1900;"erdgas";2012;1145,15;84627,9;88,68;"Berlin, Stadt";"MFH"
"13407";"Berlin";1965;"erdgas";2005;4200;545390;155,83;"Berlin, Stadt";"MFH"
"12047";"Berlin";1896;"erdgas";2008;2016;231030;137,52;"Berlin, Stadt";"MFH"
"14163";"Berlin";1978;"fernwaerme";2006;11127,61;1211190;130,61;"Berlin, Stadt";"MFH"
"14050";"Berlin";1958;"fernwaerme";2008;8328,06;754663;108,74;"Berlin, Stadt";"MFH"
"14129";"Berlin";1986;"fernwaerme";2005;672;62000;110,71;"Berlin, Stadt";"MFH"
"10555";"Berlin";1900;"heizoel";2010;1441,2;221437,44;184,38;"Berlin, Stadt";"MFH"
"10587";"Berlin";1962;"fernwaerme";2007;4720,8;351532;89,36;"Berlin, Stadt";"MFH"
"10629";"Berlin";1904;"fernwaerme";2009;2940;320000;130,61;"Berlin, Stadt";"MFH"
"12109";"Berlin";1958;"fernwaerme";2007;13350;739000;66,43;"Berlin, Stadt";"MFH"
"13505";"Berlin";1990;"erdgas";2002;986,4;194868,5;237,07;"Berlin, Stadt";"MFH"
"12353";"Berlin";1970;"fernwaerme";2006;10350,53;995833;115,45;"Berlin, Stadt";"MFH"
"10627";"Berlin";1920;"fernwaerme";2006;3724,8;316228;101,88;"Berlin, Stadt";"MFH"
"12203";"Berlin";1912;"heizoel";2005;582;104832;216,15;"Berlin, Stadt";"MFH"
"12109";"Berlin";1964;"heizoel";2009;4063,2;427291,2;126,19;"Berlin, Stadt";"MFH"
"13589";"Berlin";1900;"heizoel";2003;1272;235990,04;222,63;"Berlin, Stadt";"MFH"
"12527";"Berlin";1996;"erdgas";2011;456;58622,4;154,27;"Berlin, Stadt";"MFH"
"10709";"Berlin";1990;"erdgas";2004;414;12340;35,77;"Berlin, Stadt";"MFH"
"12169";"Berlin";1955;"fernwaerme";2015;9696;1798817,6;222,63;"Berlin, Stadt";"MFH"
"12351";"Berlin";1977;"heizoel";2008;366;84218,4;276,13;"Berlin, Stadt";"MFH"
"12055";"Berlin";1904;"erdgas";2005;1539,6;176454,9;137,53;"Berlin, Stadt";"MFH"
"12627";"Berlin";1988;"fernwaerme";2004;9369,83;944150;120,92;"Berlin, Stadt";"MFH"
"10585";"Berlin";1900;"fernwaerme";2009;2256;143795;76,48;"Berlin, Stadt";"MFH"
"14167";"Berlin";1973;"heizoel";2013;868,8;152732,16;210,96;"Berlin, Stadt";"MFH"
"12247";"Berlin";1984;"heizoel";2010;470,4;59472;151,71;"Berlin, Stadt";"MFH"
"13349";"Berlin";1900;"erdgas";2005;3309,6;451701;163,78;"Berlin, Stadt";"MFH"
"12351";"Berlin";1970;"heizoel";2009;609,6;100800;198,43;"Berlin, Stadt";"MFH"
"10409";"Berlin";1910;"erdgas";2009;1870,55;238061,7;152,72;"Berlin, Stadt";"MFH"
"10245";"Berlin";1904;"erdgas";2005;2472;198000;96,12;"Berlin, Stadt";"MFH"
"12627";"Berlin";1988;"fernwaerme";2003;2292,48;207940;108,85;"Berlin, Stadt";"MFH"
"12353";"Berlin";1970;"fernwaerme";2006;13019,51;1180957;108,85;"Berlin, Stadt";"MFH"
"12305";"Berlin";1965;"heizoel";2014;2400;226800;113,4;"Berlin, Stadt";"MFH"
"14109";"Berlin";1896;"heizoel";2010;360;90720;302,4;"Berlin, Stadt";"MFH"
"14199";"Berlin";1906;"erdgas";2011;720;97200;162;"Berlin, Stadt";"MFH"
"10117";"Berlin";1968;"heizoel";2011;1920;483840;302,4;"Berlin, Stadt";"MFH"
"13347";"Berlin";1958;"fernwaerme";2012;1800;134979;89,99;"Berlin, Stadt";"MFH"
"10245";"Berlin";1930;"heizoel";2004;2376;215329,97;108,75;"Berlin, Stadt";"MFH"
"14089";"Berlin";1936;"heizoel";2009;558;98945,28;212,79;"Berlin, Stadt";"MFH"
"10115";"Berlin";1910;"erdgas";2009;1034,41;141191,1;163,79;"Berlin, Stadt";"MFH"
"10318";"Berlin";1930;"erdgas";2008;531,96;72187,2;162,84;"Berlin, Stadt";"MFH"
"10715";"Berlin";1950;"erdgas";2013;1738,8;176732,1;121,97;"Berlin, Stadt";"MFH"
"13581";"Berlin";1992;"erdgas";2013;4280,4;460855,8;129,2;"Berlin, Stadt";"MFH"
"13088";"Berlin";1922;"erdgas";2007;600;66287,7;132,58;"Berlin, Stadt";"MFH"
"14109";"Berlin";1930;"heizoel";2007;681,6;95014,08;167,28;"Berlin, Stadt";"MFH"
"10997";"Berlin";1940;"fernwaerme";2014;768;65832;102,86;"Berlin, Stadt";"MFH"
"10249";"Berlin";1940;"erdgas";2003;1940,65;344150;212,8;"Berlin, Stadt";"MFH"
"13086";"Berlin";1996;"erdgas";2007;1259,64;107361,9;102,28;"Berlin, Stadt";"MFH"
"14195";"Berlin";1980;"heizoel";2011;609,6;86093,28;169,47;"Berlin, Stadt";"MFH"
"10365";"Berlin";1900;"fernwaerme";2010;1173,6;127000;129,86;"Berlin, Stadt";"MFH"
"14050";"Berlin";1989;"heizoel";2006;2592;346993,92;160,64;"Berlin, Stadt";"MFH"
"10715";"Berlin";1907;"heizoel";2011;3874,8;448983,36;139,05;"Berlin, Stadt";"MFH"
"10999";"Berlin";2007;"erdgas";2010;4407,6;374228,1;101,89;"Berlin, Stadt";"MFH"
"13503";"Berlin";1935;"erdgas";2006;500,4;58890;141,23;"Berlin, Stadt";"MFH"
"12205";"Berlin";1963;"heizoel";2003;655,2;112289,99;205,66;"Berlin, Stadt";"MFH"
"12207";"Berlin";1960;"heizoel";2006;993,6;168840;203,91;"Berlin, Stadt";"MFH"
"10777";"Berlin";1960;"heizoel";2006;1140;144144;151,73;"Berlin, Stadt";"MFH"
"10713";"Berlin";1908;"fernwaerme";2004;2980,8;296744;119,46;"Berlin, Stadt";"MFH"
"10961";"Berlin";1900;"erdgas";2009;1248;151738,2;145,91;"Berlin, Stadt";"MFH"
"10247";"Berlin";1900;"erdgas";2006;2472;242990;117,96;"Berlin, Stadt";"MFH"
"12103";"Berlin";1913;"heizoel";2004;3360;252000;90;"Berlin, Stadt";"MFH"
"13086";"Berlin";1971;"erdgas";2002;6008,4;598837,1;119,6;"Berlin, Stadt";"MFH"
"10119";"Berlin";1920;"erdgas";2006;2943,6;399472,2;162,85;"Berlin, Stadt";"MFH"
"10115";"Berlin";1906;"erdgas";2009;1882,8;162537,3;103,6;"Berlin, Stadt";"MFH"
"14195";"Berlin";2002;"fernwaerme";2015;6214,8;300163;57,96;"Berlin, Stadt";"MFH"
"10178";"Berlin";2008;"fernwaerme";2017;8448;381400;54,18;"Berlin, Stadt";"MFH"
"10967";"Berlin";1900;"erdgas";2005;1941,6;225000;139,06;"Berlin, Stadt";"MFH"
"13581";"Berlin";1900;"erdgas";2005;420;47126,7;134,65;"Berlin, Stadt";"MFH"
"10969";"Berlin";1956;"heizoel";2005;6108;926190,72;181,96;"Berlin, Stadt";"MFH"
"10249";"Berlin";1904;"erdgas";2006;1946,4;328060;202,25;"Berlin, Stadt";"MFH"
"10317";"Berlin";1996;"erdgas";2005;2506,92;239460;114,62;"Berlin, Stadt";"MFH"
"12205";"Berlin";2009;"fernwaerme";2011;1617,6;47810;35,47;"Berlin, Stadt";"MFH"
"12047";"Berlin";1910;"erdgas";2006;1346,4;267264,9;238,2;"Berlin, Stadt";"MFH"
"10318";"Berlin";1973;"erdgas";2007;720;67569,3;112,62;"Berlin, Stadt";"MFH"
"10589";"Berlin";1909;"heizoel";2004;1644;289060,03;210,99;"Berlin, Stadt";"MFH"
"10405";"Berlin";1955;"erdgas";2006;1201,2;225000;224,78;"Berlin, Stadt";"MFH"
"13125";"Berlin";1995;"fernwaerme";2007;21719,64;2004123;110,73;"Berlin, Stadt";"MFH"
"12207";"Berlin";1960;"heizoel";2004;993,6;149999,98;181,16;"Berlin, Stadt";"MFH"
"12557";"Berlin";1929;"erdgas";2009;5176,28;462078;107,12;"Berlin, Stadt";"MFH"
"10437";"Berlin";1910;"erdgas";2007;3457,2;223200;77,47;"Berlin, Stadt";"MFH"
"13467";"Berlin";1912;"heizoel";2008;1089,6;136694,88;150,55;"Berlin, Stadt";"MFH"
"13158";"Berlin";1932;"erdgas";2010;312;31500;121,15;"Berlin, Stadt";"MFH"
"12099";"Berlin";1930;"heizoel";2012;1514,4;222415,2;176,24;"Berlin, Stadt";"MFH"
"10963";"Berlin";1890;"heizoel";2010;1854;281141,28;181,97;"Berlin, Stadt";"MFH"
"12205";"Berlin";1978;"heizoel";2004;1116;141120;151,74;"Berlin, Stadt";"MFH"
"13583";"Berlin";1928;"fernwaerme";2009;6537,6;958000;175,84;"Berlin, Stadt";"MFH"
"10969";"Berlin";1975;"fernwaerme";2009;624;50000;96,15;"Berlin, Stadt";"MFH"
"10999";"Berlin";1960;"erdgas";2009;1743,6;162732,6;112;"Berlin, Stadt";"MFH"
"12683";"Berlin";1997;"fernwaerme";2007;2157,6;104292;58;"Berlin, Stadt";"MFH"
"13349";"Berlin";1979;"fernwaerme";2009;2728,8;471551;207,37;"Berlin, Stadt";"MFH"
"14195";"Berlin";1914;"heizoel";2004;1440;160000,04;133,33;"Berlin, Stadt";"MFH"
"10559";"Berlin";1950;"fernwaerme";2009;1907,2;175486;110,42;"Berlin, Stadt";"MFH"
"12203";"Berlin";1900;"heizoel";2012;715,2;90982,08;152,65;"Berlin, Stadt";"MFH"
"10317";"Berlin";1920;"fernwaerme";2011;2400;50000;25;"Berlin, Stadt";"MFH"
"12109";"Berlin";1993;"fernwaerme";2012;8104,8;839770;124,34;"Berlin, Stadt";"MFH"
"13357";"Berlin";1965;"erdgas";2005;1776;257729,9;174,14;"Berlin, Stadt";"MFH"
"12305";"Berlin";1997;"erdgas";2002;591,6;136299,2;276,47;"Berlin, Stadt";"MFH"
"10551";"Berlin";1895;"fernwaerme";2006;1620;142000;105,18;"Berlin, Stadt";"MFH"
"10999";"Berlin";1908;"erdgas";2009;4003,76;734584,5;220,17;"Berlin, Stadt";"MFH"
"10247";"Berlin";1938;"fernwaerme";2011;2856;414456;174,14;"Berlin, Stadt";"MFH"
"10365";"Berlin";1973;"fernwaerme";2006;21118,06;2129500;121;"Berlin, Stadt";"MFH"
"12349";"Berlin";1968;"heizoel";2009;3706,8;463337,28;150;"Berlin, Stadt";"MFH"
"13086";"Berlin";1929;"fernwaerme";2014;15519,6;1817497;140,53;"Berlin, Stadt";"MFH"
"10247";"Berlin";1996;"fernwaerme";2008;6595,51;695100;126,46;"Berlin, Stadt";"MFH"
"13467";"Berlin";1912;"heizoel";2008;660;100800;183,27;"Berlin, Stadt";"MFH"
"12349";"Berlin";1980;"heizoel";2005;480;80640;201,6;"Berlin, Stadt";"MFH"
"12349";"Berlin";1970;"fernwaerme";2009;24781,2;2478652;120,03;"Berlin, Stadt";"MFH"
"13353";"Berlin";1997;"erdgas";2004;1510,94;108762,82;86,38;"Berlin, Stadt";"MFH"
"10557";"Berlin";1900;"fernwaerme";2003;2141,66;266351;149,24;"Berlin, Stadt";"MFH"
"12103";"Berlin";1914;"heizoel";2013;31200;5040000;193,85;"Berlin, Stadt";"MFH"
"12099";"Berlin";1900;"erdgas";2004;4800;508169,7;127,04;"Berlin, Stadt";"MFH"
"10967";"Berlin";1956;"fernwaerme";2012;4945,2;451600;109,59;"Berlin, Stadt";"MFH"
"14109";"Berlin";1938;"heizoel";2010;391,2;60480;185,52;"Berlin, Stadt";"MFH"
"10117";"Berlin";1994;"fernwaerme";2005;4837,2;337910;83,83;"Berlin, Stadt";"MFH"
"12305";"Berlin";1967;"heizoel";2007;648;90720;168;"Berlin, Stadt";"MFH"
"10557";"Berlin";2005;"fernwaerme";2006;1017,6;60000;70,75;"Berlin, Stadt";"MFH"
"13585";"Berlin";1960;"heizoel";2012;1022,4;141120;165,63;"Berlin, Stadt";"MFH"
"13347";"Berlin";1910;"heizoel";2013;2502;206861,76;99,21;"Berlin, Stadt";"MFH"
"10117";"Berlin";1995;"fernwaerme";2003;8293,2;653245;94,52;"Berlin, Stadt";"MFH"
"13347";"Berlin";1926;"heizoel";2012;2400;604800;302,4;"Berlin, Stadt";"MFH"
"13467";"Berlin";1912;"heizoel";2009;1089,6;140384,16;154,61;"Berlin, Stadt";"MFH"
"14129";"Berlin";1920;"heizoel";2006;672;120960;216;"Berlin, Stadt";"MFH"
"12679";"Berlin";1970;"fernwaerme";2008;10182;834283;98,32;"Berlin, Stadt";"MFH"
"13189";"Berlin";1929;"fernwaerme";2009;11625,6;1347510;139,09;"Berlin, Stadt";"MFH"
"13156";"Berlin";1970;"fernwaerme";2004;3373,2;403000;143,37;"Berlin, Stadt";"MFH"
"10623";"Berlin";1987;"heizoel";2006;336;10080;36;"Berlin, Stadt";"MFH"
"10243";"Berlin";1920;"erdgas";2006;3732;322930,8;103,84;"Berlin, Stadt";"MFH"
"13509";"Berlin";2006;"erdgas";2012;336;10000;35,71;"Berlin, Stadt";"MFH"
"10407";"Berlin";1912;"erdgas";2010;4988,4;559809;134,67;"Berlin, Stadt";"MFH"
"12161";"Berlin";1900;"erdgas";2006;1200;90000;90;"Berlin, Stadt";"MFH"
"12203";"Berlin";1909;"fernwaerme";2010;3254,4;320000;117,99;"Berlin, Stadt";"MFH"
"12161";"Berlin";1918;"heizoel";2005;1710,79;235315,58;165,06;"Berlin, Stadt";"MFH"
"10365";"Berlin";1933;"fernwaerme";2005;3328,68;287440;103,63;"Berlin, Stadt";"MFH"
"12459";"Berlin";1920;"erdgas";2003;1954,8;255302,1;156,72;"Berlin, Stadt";"MFH"
"13595";"Berlin";1976;"heizoel";2008;2299,2;426827,52;222,77;"Berlin, Stadt";"MFH"
"14163";"Berlin";1899;"heizoel";2006;396;65520;198,55;"Berlin, Stadt";"MFH"
"10825";"Berlin";1913;"heizoel";2013;2400;383040;191,52;"Berlin, Stadt";"MFH"
"10317";"Berlin";1955;"erdgas";2007;936;119717,1;153,48;"Berlin, Stadt";"MFH"
"12103";"Berlin";1910;"heizoel";2007;414;55440;160,69;"Berlin, Stadt";"MFH"
"12487";"Berlin";1924;"erdgas";2005;484,8;90000;222,77;"Berlin, Stadt";"MFH"
"13156";"Berlin";1910;"erdgas";2011;1215,6;61550;60,76;"Berlin, Stadt";"MFH"
"12305";"Berlin";1980;"erdgas";2007;832,8;119955,6;172,85;"Berlin, Stadt";"MFH"
"10711";"Berlin";1955;"heizoel";2003;3600;560000,04;186,67;"Berlin, Stadt";"MFH"
"12249";"Berlin";1930;"heizoel";2003;576;72000,03;150;"Berlin, Stadt";"MFH"
