"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
68219;"Baden-Württemberg";1993;"erdgas";2003;1607,23;182622,6;136,35;"Mannheim";"MFH"
68167;"Baden-Württemberg";1920;"waerme";2004;798;58680;88,24;"Mannheim";"MFH"
68309;"Baden-Württemberg";1967;"waerme";2013;3480;245000;84,48;"Mannheim";"MFH"
68161;"Baden-Württemberg";1983;"waerme";2015;842,89;107460;152,99;"Mannheim";"MFH"
68161;"Baden-Württemberg";1928;"heizoel";2007;636,82;79632;150,06;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"waerme";2006;307,2;47000;183,59;"Mannheim";"MFH"
68165;"Baden-Württemberg";1959;"waerme";2006;1090,8;80000;88,01;"Mannheim";"MFH"
68219;"Baden-Württemberg";1980;"erdgas";2012;1608;164175,3;122,52;"Mannheim";"MFH"
68169;"Baden-Württemberg";1986;"waerme";2004;2977,58;308760;124,43;"Mannheim";"MFH"
68309;"Baden-Württemberg";1968;"waerme";2006;688,8;65000;113,24;"Mannheim";"MFH"
68305;"Baden-Württemberg";1919;"waerme";2008;799,2;76000;114,11;"Mannheim";"MFH"
68159;"Baden-Württemberg";1910;"erdgas";2006;1153,2;84789;88,23;"Mannheim";"MFH"
68163;"Baden-Württemberg";2008;"waerme";2015;718,81;51970;86,76;"Mannheim";"MFH"
68165;"Baden-Württemberg";1955;"waerme";2010;974,4;139957,6;172,36;"Mannheim";"MFH"
68239;"Baden-Württemberg";1992;"waerme";2016;421,84;41450;117,91;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2004;1608,43;182934,9;136,49;"Mannheim";"MFH"
68199;"Baden-Württemberg";1910;"waerme";2010;339,6;34000;120,14;"Mannheim";"MFH"
68163;"Baden-Württemberg";1967;"waerme";2009;312;20000;76,92;"Mannheim";"MFH"
68163;"Baden-Württemberg";1970;"waerme";2013;1368;148000;129,82;"Mannheim";"MFH"
68219;"Baden-Württemberg";2002;"erdgas";2007;2592;124494,3;57,64;"Mannheim";"MFH"
68165;"Baden-Württemberg";1920;"waerme";2004;1042,21;103400;119,05;"Mannheim";"MFH"
68305;"Baden-Württemberg";1961;"heizoel";2006;444,6;37416,96;100,99;"Mannheim";"MFH"
68199;"Baden-Württemberg";1960;"waerme";2009;388,8;40380;124,63;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"waerme";2005;355,64;39780;134,22;"Mannheim";"MFH"
68229;"Baden-Württemberg";1972;"heizoel";2008;642;65046,24;121,58;"Mannheim";"MFH"
68159;"Baden-Württemberg";1965;"waerme";2006;1303,2;259847;239,27;"Mannheim";"MFH"
68169;"Baden-Württemberg";1996;"waerme";2005;1301,23;64760;59,72;"Mannheim";"MFH"
68199;"Baden-Württemberg";1996;"waerme";2009;3771,6;265000;84,31;"Mannheim";"MFH"
68167;"Baden-Württemberg";1900;"waerme";2004;838,8;52289;74,81;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"erdgas";2006;1118,94;89220,6;95,69;"Mannheim";"MFH"
68165;"Baden-Württemberg";1985;"waerme";2007;854,92;98340;138,04;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2002;324;34999,98;129,63;"Mannheim";"MFH"
68163;"Baden-Württemberg";1993;"erdgas";2005;565,36;56621,7;120,18;"Mannheim";"MFH"
68239;"Baden-Württemberg";1954;"erdgas";2005;339,6;43400,7;153,36;"Mannheim";"MFH"
68159;"Baden-Württemberg";1954;"waerme";2008;912;83000;109,21;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2006;338,59;45780;162,25;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"heizoel";2007;1731,6;211700,16;146,71;"Mannheim";"MFH"
68159;"Baden-Württemberg";1954;"waerme";2010;912;81000;106,58;"Mannheim";"MFH"
68163;"Baden-Württemberg";1980;"waerme";2004;1368,72;128540;112,69;"Mannheim";"MFH"
68259;"Baden-Württemberg";2001;"erdgas";2005;485,69;30457,8;75,26;"Mannheim";"MFH"
68163;"Baden-Württemberg";1955;"waerme";2004;732;42410;69,52;"Mannheim";"MFH"
68163;"Baden-Württemberg";1958;"waerme";2007;967,2;106920;132,66;"Mannheim";"MFH"
68161;"Baden-Württemberg";1986;"waerme";2006;1337,17;132160;118,61;"Mannheim";"MFH"
68259;"Baden-Württemberg";1994;"erdgas";2014;535,74;53512,2;119,86;"Mannheim";"MFH"
68239;"Baden-Württemberg";1988;"erdgas";2014;336,53;35509,5;126,62;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"heizoel";2002;758,4;108519,97;171,71;"Mannheim";"MFH"
68259;"Baden-Württemberg";1992;"erdgas";2007;600;71090;142,18;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2005;2704,63;255330;113,29;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"erdgas";2005;1209,62;157030;155,78;"Mannheim";"MFH"
68159;"Baden-Württemberg";1950;"waerme";2005;1056;64770;73,6;"Mannheim";"MFH"
68239;"Baden-Württemberg";1953;"erdgas";2006;597,6;45000;90,36;"Mannheim";"MFH"
68163;"Baden-Württemberg";1938;"waerme";2007;593,28;35410;71,62;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2005;301,66;34614,9;137,69;"Mannheim";"MFH"
68305;"Baden-Württemberg";1996;"erdgas";2013;466,8;37590,3;96,63;"Mannheim";"MFH"
68169;"Baden-Württemberg";1964;"heizoel";2005;618;100880,64;195,88;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2004;580,8;50770;104,9;"Mannheim";"MFH"
68239;"Baden-Württemberg";1986;"waerme";2006;490,15;31840;77,95;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2006;330;43344;157,61;"Mannheim";"MFH"
68219;"Baden-Württemberg";1994;"erdgas";2006;3493,21;368219,7;126,49;"Mannheim";"MFH"
68259;"Baden-Württemberg";1993;"erdgas";2007;690,1;53164,8;92,45;"Mannheim";"MFH"
68199;"Baden-Württemberg";1984;"waerme";2005;763,2;82910;130,36;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2005;1806,07;181095,3;120,32;"Mannheim";"MFH"
68259;"Baden-Württemberg";1980;"erdgas";2005;2572,74;271002,6;126,4;"Mannheim";"MFH"
68163;"Baden-Württemberg";1959;"erdgas";2007;400,8;29348,1;87,87;"Mannheim";"MFH"
68259;"Baden-Württemberg";1962;"heizoel";2009;342;34070,4;119,54;"Mannheim";"MFH"
68259;"Baden-Württemberg";1990;"erdgas";2006;934,82;69881,4;89,7;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2012;2973,5;267000;107,75;"Mannheim";"MFH"
68159;"Baden-Württemberg";1957;"waerme";2012;885;162010;219,67;"Mannheim";"MFH"
68309;"Baden-Württemberg";1991;"waerme";2017;2064;278050;161,65;"Mannheim";"MFH"
68259;"Baden-Württemberg";1971;"heizoel";2010;840;100800;144;"Mannheim";"MFH"
68199;"Baden-Württemberg";1960;"waerme";2007;379,2;44600;141,14;"Mannheim";"MFH"
68163;"Baden-Württemberg";1970;"waerme";2013;655,2;84000;153,85;"Mannheim";"MFH"
68167;"Baden-Württemberg";1947;"erdgas";2005;600;36000;72;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"waerme";2015;363,18;35380;116,9;"Mannheim";"MFH"
68219;"Baden-Württemberg";2002;"erdgas";2007;1596;71448,3;53,72;"Mannheim";"MFH"
68199;"Baden-Württemberg";1938;"waerme";2007;312;40000;153,85;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2003;1806,07;158252,4;105,15;"Mannheim";"MFH"
68199;"Baden-Württemberg";1925;"erdgas";2012;300;27900;111,6;"Mannheim";"MFH"
68165;"Baden-Württemberg";1920;"waerme";2005;1042,21;98840;113,8;"Mannheim";"MFH"
68199;"Baden-Württemberg";1925;"erdgas";2008;324;27900;103,33;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2005;324;41000;151,85;"Mannheim";"MFH"
68307;"Baden-Württemberg";2000;"erdgas";2006;1876,18;123354;78,9;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2005;580,8;49360;101,98;"Mannheim";"MFH"
68199;"Baden-Württemberg";2000;"heizoel";2014;711,6;116363,52;196,23;"Mannheim";"MFH"
68219;"Baden-Württemberg";1982;"erdgas";2006;456;69588;183,12;"Mannheim";"MFH"
68309;"Baden-Württemberg";1958;"heizoel";2004;300;40320;161,28;"Mannheim";"MFH"
68163;"Baden-Württemberg";1964;"waerme";2004;540;53720;119,38;"Mannheim";"MFH"
68219;"Baden-Württemberg";2002;"erdgas";2013;1596;27699,39;20,83;"Mannheim";"MFH"
68163;"Baden-Württemberg";1928;"waerme";2004;300;28000;112;"Mannheim";"MFH"
68167;"Baden-Württemberg";1960;"waerme";2007;908,4;139000;183,62;"Mannheim";"MFH"
68159;"Baden-Württemberg";1950;"waerme";2004;1421,46;132050;111,48;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2005;1900,62;147290;92,99;"Mannheim";"MFH"
68159;"Baden-Württemberg";2001;"waerme";2004;726,72;65090;107,48;"Mannheim";"MFH"
68167;"Baden-Württemberg";1910;"waerme";2006;703,2;86540;147,68;"Mannheim";"MFH"
68199;"Baden-Württemberg";1964;"waerme";2009;1280,4;138000;129,33;"Mannheim";"MFH"
68239;"Baden-Württemberg";1959;"heizoel";2004;348;38304;132,08;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2004;665,02;67530;121,86;"Mannheim";"MFH"
68239;"Baden-Württemberg";1900;"heizoel";2008;360;3024;10,08;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"erdgas";2007;1158,85;133850;138,6;"Mannheim";"MFH"
68239;"Baden-Württemberg";1994;"waerme";2012;5668,16;445000;94,21;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"waerme";2003;1154,46;116950;121,56;"Mannheim";"MFH"
68219;"Baden-Württemberg";1976;"erdgas";2005;370,8;44450;143,85;"Mannheim";"MFH"
68199;"Baden-Württemberg";1979;"erdgas";2006;1130,77;173600;184,23;"Mannheim";"MFH"
68167;"Baden-Württemberg";1940;"waerme";2004;1255,2;127000;121,41;"Mannheim";"MFH"
68239;"Baden-Württemberg";1950;"heizoel";2014;417,6;50400;144,83;"Mannheim";"MFH"
68219;"Baden-Württemberg";1961;"erdgas";2012;735,6;104090,4;169,8;"Mannheim";"MFH"
68159;"Baden-Württemberg";1984;"waerme";2006;2822,35;329810;140,23;"Mannheim";"MFH"
68259;"Baden-Württemberg";1935;"heizoel";2005;379,2;50400;159,49;"Mannheim";"MFH"
68163;"Baden-Württemberg";1971;"waerme";2008;1101,6;137000;149,24;"Mannheim";"MFH"
68259;"Baden-Württemberg";1964;"heizoel";2003;588;78000,05;159,18;"Mannheim";"MFH"
68259;"Baden-Württemberg";1969;"heizoel";2012;420;40118,4;114,62;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2013;360;43000;143,33;"Mannheim";"MFH"
68163;"Baden-Württemberg";1936;"waerme";2005;2781,6;244760;105,59;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2008;854,4;9232;12,97;"Mannheim";"MFH"
68305;"Baden-Württemberg";1992;"erdgas";2010;331,2;28000;101,45;"Mannheim";"MFH"
68219;"Baden-Württemberg";1960;"erdgas";2010;1886,4;206782,2;131,54;"Mannheim";"MFH"
68169;"Baden-Württemberg";1960;"waerme";2005;2760;3e+05;130,43;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"heizoel";2005;468;94752;242,95;"Mannheim";"MFH"
68309;"Baden-Württemberg";1960;"waerme";2006;559,2;73000;156,65;"Mannheim";"MFH"
68165;"Baden-Württemberg";1949;"waerme";2006;561,6;70000;149,57;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"waerme";2017;2071,2;150670;87,3;"Mannheim";"MFH"
68199;"Baden-Württemberg";1995;"waerme";2005;652,94;59390;109,15;"Mannheim";"MFH"
68229;"Baden-Württemberg";1984;"heizoel";2004;427,68;77807,52;218,32;"Mannheim";"MFH"
68199;"Baden-Württemberg";1989;"waerme";2006;627,68;83800;160,21;"Mannheim";"MFH"
68259;"Baden-Württemberg";2001;"erdgas";2007;485,69;32853,6;81,17;"Mannheim";"MFH"
68161;"Baden-Württemberg";1983;"waerme";2005;842,89;84770;120,68;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2006;665,02;52370;94,5;"Mannheim";"MFH"
68239;"Baden-Württemberg";1983;"waerme";2005;410;48370;141,57;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"heizoel";2013;664,8;100800;181,95;"Mannheim";"MFH"
68163;"Baden-Württemberg";1950;"waerme";2009;1376,4;156000;136,01;"Mannheim";"MFH"
68169;"Baden-Württemberg";1910;"waerme";2012;847,2;66300;93,91;"Mannheim";"MFH"
68305;"Baden-Württemberg";1965;"waerme";2005;1440;177500;147,92;"Mannheim";"MFH"
68199;"Baden-Württemberg";1993;"waerme";2014;351;29090;99,45;"Mannheim";"MFH"
68219;"Baden-Württemberg";1960;"heizoel";2005;450;51579,36;137,54;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2009;330;40229,28;146,29;"Mannheim";"MFH"
68309;"Baden-Württemberg";1914;"heizoel";2006;414;54260,64;157,28;"Mannheim";"MFH"
68309;"Baden-Württemberg";1958;"heizoel";2005;300;40320;161,28;"Mannheim";"MFH"
68259;"Baden-Württemberg";1969;"heizoel";2010;460,8;50400;131,25;"Mannheim";"MFH"
68199;"Baden-Württemberg";1997;"waerme";2004;724,73;35900;59,45;"Mannheim";"MFH"
68239;"Baden-Württemberg";1970;"erdgas";2010;360;26307;87,69;"Mannheim";"MFH"
68169;"Baden-Württemberg";1912;"erdgas";2009;960;63000;78,75;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2005;813,46;130910;193,12;"Mannheim";"MFH"
68239;"Baden-Württemberg";1912;"erdgas";2010;1227,6;95930,1;93,77;"Mannheim";"MFH"
68259;"Baden-Württemberg";2002;"erdgas";2007;757,56;43673,4;69,18;"Mannheim";"MFH"
68199;"Baden-Württemberg";1988;"waerme";2007;721,67;75910;126,23;"Mannheim";"MFH"
68219;"Baden-Württemberg";1927;"heizoel";2008;336;55440;198;"Mannheim";"MFH"
68163;"Baden-Württemberg";1956;"waerme";2004;1074;89260;99,73;"Mannheim";"MFH"
68259;"Baden-Württemberg";1973;"heizoel";2003;379,2;86419,97;273,48;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2016;1856,4;151430;97,89;"Mannheim";"MFH"
68161;"Baden-Württemberg";1987;"waerme";2005;1938,43;261955;162,16;"Mannheim";"MFH"
68219;"Baden-Württemberg";1976;"erdgas";2005;351,6;44450;151,7;"Mannheim";"MFH"
68163;"Baden-Württemberg";1958;"waerme";2004;739,52;42080;68,28;"Mannheim";"MFH"
68161;"Baden-Württemberg";1957;"heizoel";2005;1215,6;286977,6;283,29;"Mannheim";"MFH"
68199;"Baden-Württemberg";1925;"erdgas";2010;324;28800;106,67;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"erdgas";2013;444;26100;70,54;"Mannheim";"MFH"
68219;"Baden-Württemberg";1966;"erdgas";2014;672;71118;127;"Mannheim";"MFH"
68259;"Baden-Württemberg";2004;"erdgas";2006;2850,48;200619,9;84,46;"Mannheim";"MFH"
68159;"Baden-Württemberg";2001;"waerme";2005;726,72;59230;97,8;"Mannheim";"MFH"
68165;"Baden-Württemberg";1966;"waerme";2006;602,4;57550;114,64;"Mannheim";"MFH"
68165;"Baden-Württemberg";1940;"waerme";2013;754,8;77000;122,42;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2005;359,8;53600;178,77;"Mannheim";"MFH"
68199;"Baden-Württemberg";1977;"waerme";2007;1070,69;57230;64,14;"Mannheim";"MFH"
68199;"Baden-Württemberg";2000;"waerme";2005;946,16;51700;65,57;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"waerme";2016;363,18;32770;108,28;"Mannheim";"MFH"
68305;"Baden-Württemberg";1960;"heizoel";2004;396;70076,16;212,35;"Mannheim";"MFH"
68163;"Baden-Württemberg";1989;"waerme";2004;6406,75;497320;93,15;"Mannheim";"MFH"
68167;"Baden-Württemberg";1982;"waerme";2006;6428,4;196000;36,59;"Mannheim";"MFH"
68219;"Baden-Württemberg";1992;"waerme";2016;3955,8;278740;84,56;"Mannheim";"MFH"
68161;"Baden-Württemberg";1990;"heizoel";2014;552;32256;70,12;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2006;1855,57;157550;101,88;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2005;740,51;73500;119,11;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"erdgas";2005;1016,4;112500;132,82;"Mannheim";"MFH"
68161;"Baden-Württemberg";1978;"waerme";2002;1135,2;33000;34,88;"Mannheim";"MFH"
68259;"Baden-Württemberg";1992;"erdgas";2006;582,01;78920;162,72;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2005;330;34272;124,63;"Mannheim";"MFH"
68307;"Baden-Württemberg";1973;"heizoel";2016;312;57456;220,98;"Mannheim";"MFH"
68163;"Baden-Württemberg";1936;"heizoel";2014;330;33768;122,79;"Mannheim";"MFH"
68169;"Baden-Württemberg";1964;"heizoel";2004;618;93935,52;182,4;"Mannheim";"MFH"
68163;"Baden-Württemberg";1955;"waerme";2011;720;1e+05;166,67;"Mannheim";"MFH"
68199;"Baden-Württemberg";1963;"waerme";2006;1231,2;98000;95,52;"Mannheim";"MFH"
68199;"Baden-Württemberg";1985;"waerme";2016;394,44;51410;156,4;"Mannheim";"MFH"
68165;"Baden-Württemberg";1968;"waerme";2008;1463,04;204080;167,39;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2004;359,8;54170;180,67;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"erdgas";2004;432;49500;137,5;"Mannheim";"MFH"
68163;"Baden-Württemberg";2004;"waerme";2014;721,2;35700;59,4;"Mannheim";"MFH"
68307;"Baden-Württemberg";2002;"erdgas";2004;321,6;24584,4;91,73;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2005;338,59;45080;159,77;"Mannheim";"MFH"
68163;"Baden-Württemberg";2008;"waerme";2017;718,81;51950;86,73;"Mannheim";"MFH"
68305;"Baden-Württemberg";1966;"waerme";2006;393,6;51000;155,49;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2006;900;15000;20;"Mannheim";"MFH"
68163;"Baden-Württemberg";1951;"waerme";2007;1678,92;167580;119,78;"Mannheim";"MFH"
68259;"Baden-Württemberg";1970;"heizoel";2009;864;120042,72;166,73;"Mannheim";"MFH"
68165;"Baden-Württemberg";1962;"waerme";2013;1941,92;191080;118,07;"Mannheim";"MFH"
68309;"Baden-Württemberg";1989;"waerme";2013;2529,22;286962;136,16;"Mannheim";"MFH"
68305;"Baden-Württemberg";1900;"erdgas";2005;506,4;61715,7;146,25;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"erdgas";2008;482,4;49500;123,13;"Mannheim";"MFH"
68309;"Baden-Württemberg";1989;"waerme";2015;2529,22;247951;117,64;"Mannheim";"MFH"
68259;"Baden-Württemberg";1998;"waerme";2016;5592,1;486210;104,34;"Mannheim";"MFH"
68199;"Baden-Württemberg";1989;"waerme";2004;627,68;82700;158,11;"Mannheim";"MFH"
68169;"Baden-Württemberg";1972;"waerme";2003;2642,39;398010;180,75;"Mannheim";"MFH"
68199;"Baden-Württemberg";1900;"waerme";2014;336;43000;153,57;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2014;1606,8;157765,5;117,82;"Mannheim";"MFH"
68259;"Baden-Württemberg";1982;"erdgas";2005;5048,09;587910;139,76;"Mannheim";"MFH"
68239;"Baden-Württemberg";1900;"heizoel";2006;336;4032;14,4;"Mannheim";"MFH"
68199;"Baden-Württemberg";1993;"waerme";2012;506,4;28850;68,36;"Mannheim";"MFH"
68307;"Baden-Württemberg";1953;"heizoel";2008;403,2;40320;120;"Mannheim";"MFH"
68163;"Baden-Württemberg";2006;"waerme";2015;721,2;40750;67,81;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2014;3285,16;237290;86,68;"Mannheim";"MFH"
68259;"Baden-Württemberg";1990;"erdgas";2012;934,82;70410,6;90,38;"Mannheim";"MFH"
68199;"Baden-Württemberg";2005;"waerme";2016;841,2;56330;80,36;"Mannheim";"MFH"
68259;"Baden-Württemberg";1990;"erdgas";2005;347,99;34544,7;119,12;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2014;1160,45;115900;119,85;"Mannheim";"MFH"
68199;"Baden-Württemberg";1960;"waerme";2006;336;32000;114,29;"Mannheim";"MFH"
68307;"Baden-Württemberg";1953;"heizoel";2007;403,2;31248;93;"Mannheim";"MFH"
68165;"Baden-Württemberg";1949;"waerme";2008;560,4;76000;162,74;"Mannheim";"MFH"
68161;"Baden-Württemberg";1983;"waerme";2004;842,89;58590;83,41;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2005;796,62;69280;104,36;"Mannheim";"MFH"
68167;"Baden-Württemberg";1912;"heizoel";2007;1260;112906,08;107,53;"Mannheim";"MFH"
68307;"Baden-Württemberg";1972;"heizoel";2004;396;80000,02;242,43;"Mannheim";"MFH"
68199;"Baden-Württemberg";1685;"waerme";2006;424,8;18000;50,85;"Mannheim";"MFH"
68199;"Baden-Württemberg";1963;"waerme";2005;445,2;43000;115,9;"Mannheim";"MFH"
68167;"Baden-Württemberg";1910;"waerme";2007;703,2;66750;113,91;"Mannheim";"MFH"
68305;"Baden-Württemberg";1964;"heizoel";2009;9329,28;1142900,64;147,01;"Mannheim";"MFH"
68239;"Baden-Württemberg";1983;"waerme";2007;435,18;27210;75,03;"Mannheim";"MFH"
68239;"Baden-Württemberg";2002;"erdgas";2016;624;27000;51,92;"Mannheim";"MFH"
68309;"Baden-Württemberg";2008;"waerme";2017;1491,6;59170;47,6;"Mannheim";"MFH"
68219;"Baden-Württemberg";1977;"erdgas";2007;2648,78;263250;119,26;"Mannheim";"MFH"
68199;"Baden-Württemberg";2001;"waerme";2007;474,35;46520;117,68;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2006;3885,91;447740;138,26;"Mannheim";"MFH"
68199;"Baden-Württemberg";1997;"waerme";2004;724,73;27200;45,04;"Mannheim";"MFH"
68259;"Baden-Württemberg";1986;"erdgas";2008;360;39780;132,6;"Mannheim";"MFH"
68307;"Baden-Württemberg";1939;"erdgas";2006;360;27180;90,6;"Mannheim";"MFH"
68165;"Baden-Württemberg";1986;"waerme";2005;6616,7;613490;111,26;"Mannheim";"MFH"
68169;"Baden-Württemberg";1982;"waerme";2005;859,26;46750;65,29;"Mannheim";"MFH"
68305;"Baden-Württemberg";1980;"waerme";2009;300;6000;24;"Mannheim";"MFH"
68239;"Baden-Württemberg";1994;"waerme";2006;5668,16;529580;112,12;"Mannheim";"MFH"
68239;"Baden-Württemberg";1950;"heizoel";2005;360;39999,96;133,34;"Mannheim";"MFH"
68163;"Baden-Württemberg";1928;"erdgas";2008;300;29700;118,8;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2005;2649,97;212070;96,03;"Mannheim";"MFH"
68259;"Baden-Württemberg";2000;"erdgas";2004;2203,69;171544,5;93,41;"Mannheim";"MFH"
68229;"Baden-Württemberg";1967;"erdgas";2007;1368;158652;139,17;"Mannheim";"MFH"
68219;"Baden-Württemberg";1976;"waerme";2015;3168;372175;140,98;"Mannheim";"MFH"
68259;"Baden-Württemberg";1962;"erdgas";2005;410,4;72927;213,24;"Mannheim";"MFH"
68305;"Baden-Württemberg";1963;"erdgas";2009;324;45000;166,67;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2005;875,86;72040;98,7;"Mannheim";"MFH"
68163;"Baden-Württemberg";1956;"waerme";2006;1074;94000;105,03;"Mannheim";"MFH"
68307;"Baden-Württemberg";1959;"erdgas";2007;591,01;53246,7;108,12;"Mannheim";"MFH"
68229;"Baden-Württemberg";1989;"erdgas";2004;302,81;35790;141,84;"Mannheim";"MFH"
68159;"Baden-Württemberg";1900;"waerme";2009;600;64000;128;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"waerme";2006;319,57;37100;139,31;"Mannheim";"MFH"
68165;"Baden-Württemberg";1956;"waerme";2012;2298;178800;93,37;"Mannheim";"MFH"
68239;"Baden-Württemberg";1988;"erdgas";2006;336,53;36713,7;130,91;"Mannheim";"MFH"
68167;"Baden-Württemberg";1985;"waerme";2012;848,41;106730;150,96;"Mannheim";"MFH"
68239;"Baden-Württemberg";2004;"waerme";2005;1028,92;46380;54,09;"Mannheim";"MFH"
68163;"Baden-Württemberg";1953;"erdgas";2012;1243,2;198000;191,12;"Mannheim";"MFH"
68163;"Baden-Württemberg";1952;"erdgas";2012;1027,2;78986,7;92,27;"Mannheim";"MFH"
68305;"Baden-Württemberg";1999;"erdgas";2007;360;38430;128,1;"Mannheim";"MFH"
68165;"Baden-Württemberg";1984;"waerme";2006;1376,92;100030;87,18;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2017;301,66;31009,5;123,35;"Mannheim";"MFH"
68159;"Baden-Württemberg";1985;"waerme";2007;595,16;46270;93,29;"Mannheim";"MFH"
68307;"Baden-Württemberg";1989;"waerme";2007;4705,84;320570;81,74;"Mannheim";"MFH"
68219;"Baden-Württemberg";1992;"waerme";2006;3955,8;294520;89,34;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2005;5417,38;439200;97,28;"Mannheim";"MFH"
68165;"Baden-Württemberg";1956;"waerme";2010;1516,8;119000;94,15;"Mannheim";"MFH"
68169;"Baden-Württemberg";1964;"waerme";2005;1066,8;77000;86,61;"Mannheim";"MFH"
68159;"Baden-Württemberg";1920;"waerme";2005;672;61000;108,93;"Mannheim";"MFH"
68163;"Baden-Württemberg";1930;"waerme";2003;1140;76000;80;"Mannheim";"MFH"
68199;"Baden-Württemberg";1993;"waerme";2016;661,2;40180;72,92;"Mannheim";"MFH"
68259;"Baden-Württemberg";1984;"erdgas";2005;4871,24;537730;132,46;"Mannheim";"MFH"
68229;"Baden-Württemberg";1989;"erdgas";2007;302,81;31269,6;123,92;"Mannheim";"MFH"
68159;"Baden-Württemberg";1980;"waerme";2016;600;33000;66;"Mannheim";"MFH"
68167;"Baden-Württemberg";1980;"waerme";2009;320,4;32010;119,89;"Mannheim";"MFH"
68199;"Baden-Württemberg";1984;"waerme";2005;314,4;35730;136,38;"Mannheim";"MFH"
68167;"Baden-Württemberg";1962;"waerme";2005;807,96;85210;126,56;"Mannheim";"MFH"
68165;"Baden-Württemberg";1980;"heizoel";2013;2044,8;221568,48;130,03;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2015;982,8;91160;111,31;"Mannheim";"MFH"
68161;"Baden-Württemberg";1984;"waerme";2007;1344,44;136230;121,6;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2007;330;31248;113,63;"Mannheim";"MFH"
68219;"Baden-Württemberg";1900;"waerme";2016;961,2;124500;155,43;"Mannheim";"MFH"
68219;"Baden-Württemberg";1992;"waerme";2011;2773,2;294800;127,56;"Mannheim";"MFH"
