STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        183;20190404;    3;  12.5;   6.3;    3;   0.0;   0;   11.650;   0;   4.1;   8.1;  997.26;    7.7;   77.00;    9.3;    5.9;    4.6;eor
        183;20190405;    3;  12.3;   6.0;    3;   0.0;   0;   10.467;   0;   2.8;   8.3; 1002.23;    7.3;   81.71;    8.9;    6.0;    5.2;eor
        183;20190406;    3;  10.3;   5.6;    3;   0.0;   0;   11.083;   0;   5.8;   8.6; 1005.66;    7.2;   84.38;    9.0;    5.8;    4.5;eor
        183;20190407;    3;   6.3;   3.7;    3;   0.0;   6;   12.217;   0;   1.5;   8.3; 1005.44;    7.3;   80.92;    9.8;    5.5;    4.1;eor
        183;20190408;    3;  14.1;   6.3;    3;   0.0;   0;   10.850;   0;   2.7;   7.7; 1008.88;    6.1;   82.00;    8.8;    3.6;    2.0;eor
        183;20190409;    3;   9.2;   3.4;    3;   0.0;   6;    8.567;   0;   3.8;   6.4; 1012.87;    4.2;   77.75;    6.8;    2.3;   -0.9;eor
        183;20190410;    3;  12.1;   4.2;    3;   0.1;   8;   12.200;   0;   1.8;   5.8; 1015.91;    4.0;   71.21;    7.3;    1.5;   -2.6;eor
        183;20190411;    3;  13.5;   6.2;    3;   0.0;   8;    2.383;   0;   7.0;   5.7; 1022.14;    3.1;   74.46;    5.4;    1.1;    0.6;eor
        183;20190412;    3;  16.3;   9.8;    3;   0.2;   8;    5.817;   0;   6.3;   5.5; 1024.05;    3.3;   70.83;    5.7;    2.0;    0.2;eor
        183;20190413;    3;  21.8;  12.7;    3;   0.0;   8;    0.700;   0;   7.8;   5.7; 1023.04;    3.4;   72.50;    6.2;    1.7;    1.3;eor
        183;20190414;    3;  19.2;  13.4;    3;   0.0;   0;    6.550;   0;   5.5;   7.0; 1024.55;    5.0;   79.54;    6.6;    3.7;    2.5;eor
        183;20190415;    3;  18.3;  10.5;    3;   0.0;   0;   13.567;   0;   0.6;   6.7; 1026.20;    5.3;   75.00;    8.2;    3.3;    1.5;eor
        183;20190416;    3;  17.1;   6.8;    3;   0.0;   0;   12.383;   0;   1.5;   7.1; 1022.36;    5.9;   75.92;    8.5;    3.4;    1.7;eor
        183;20190417;    3;  12.2;   5.3;    3;   0.0;   0;   13.283;   0;   0.7;   8.1; 1025.94;    6.6;   82.92;    8.7;    4.8;    2.9;eor
        183;20190418;    3;  11.0;   6.0;    3;   0.0;   0;   13.617;   0;   0.0;   8.6; 1029.17;    7.0;   85.58;    9.0;    5.1;    2.8;eor
        183;20190419;    3;   9.9;   5.0;    3;   0.0;   0;   13.800;   0;   0.0;   7.9; 1031.08;    7.2;   78.42;    9.3;    4.4;    0.7;eor
        183;20190420;    3;   5.6;   2.6;    3;   0.0;   0;   13.217;   0;   3.9;   6.5; 1027.90;    8.8;   59.13;   11.9;    4.1;    0.0;eor
        183;20190421;    3;   5.9;   3.0;    3;   0.0;   0;   14.050;   0;   2.2;   5.2; 1019.89;   12.2;   36.21;   16.0;    7.4;    3.1;eor
        183;20190422;    3;  14.8;   5.7;    3;   0.0;   0;   13.883;   0;   0.0;   8.9; 1015.80;    8.6;   79.83;   11.2;    7.0;    5.4;eor
        183;20190423;    3;  20.6;   9.1;    3;   0.7;   6;   12.083;   0;   2.4;   8.8; 1010.12;    9.3;   75.00;   10.9;    7.8;    6.7;eor
        183;20190424;    3;  15.0;   5.3;    3;   1.9;   6;    9.133;   0;   5.3;   9.5; 1004.41;    9.7;   79.46;   11.7;    8.2;    7.2;eor
        183;20190425;    3;  11.5;   5.2;    3;   0.0;   0;   12.017;   0;   2.3;  11.7; 1006.45;   11.7;   85.38;   16.3;    8.8;    7.5;eor
        183;20190426;    3;  14.1;   5.7;    3;  10.0;   8;    6.600;   0;   6.7;  10.9; 1004.87;    9.8;   90.29;   15.8;    7.8;    6.8;eor
        183;20190427;    3;  15.3;   6.5;    3;   0.6;   6;    2.700;   0;   7.7;  10.7; 1005.39;    9.7;   88.83;   12.7;    8.0;    6.6;eor
        183;20190428;    3;  10.9;   3.8;    3;   0.1;   6;    9.867;   0;   7.8;  10.6; 1010.94;   10.5;   83.63;   12.9;    8.5;    6.9;eor
        183;20190429;    3;  13.9;   8.2;    3;   0.0;   0;   13.700;   0;   2.0;   8.9; 1015.82;    8.4;   80.58;   10.2;    5.8;    2.5;eor
        183;20190430;    3;   7.0;   3.3;    3;   0.4;   6;   10.233;   0;   4.5;   7.9; 1013.58;    9.8;   66.17;   13.2;    5.4;    2.3;eor
        183;20190501;    3;  20.4;  10.0;    3;   0.0;   6;    3.867;-999;   7.4;  10.5; 1004.65;    9.6;   88.00;   11.2;    8.6;    7.4;eor
        183;20190502;    3;  22.4;  13.2;    3;   0.2;   6;    1.833;-999;   6.9;   8.9;  995.38;    8.9;   77.38;   10.5;    6.7;    5.7;eor
        183;20190503;    3;  21.5;   9.0;    3;   2.5;   8;    8.050;-999;   4.5;   7.2;  998.66;    6.8;   72.96;    9.8;    1.8;    0.6;eor
        183;20190504;    1;  20.0;   6.6;    1;   0.1;   8;    9.050;-999;   3.4;   6.5;  999.92;    5.6;   71.79;    8.6;    1.1;    0.2;eor
        183;20190505;    1;  11.9;   5.8;    1;   0.0;   6;   12.967;-999;   3.1;   6.6; 1009.27;    7.7;   62.42;   11.4;    4.9;    2.5;eor
        183;20190506;    1;  16.5;   9.6;    1;   0.1;   6;    9.717;-999;   4.0;   7.4; 1008.71;    7.5;   71.33;   10.8;    5.0;    3.7;eor
        183;20190507;    1;  16.4;   9.3;    1;   0.0;   0;   12.117;-999;   2.2;   6.7; 1009.93;    7.0;   67.42;   10.4;    3.5;    0.6;eor
        183;20190508;    1;  15.1;   5.4;    1;   1.5;   6;    8.750;-999;   6.8;   8.6; 1003.25;    9.6;   72.13;   12.6;    5.7;    3.6;eor
        183;20190509;    1;  14.4;   5.5;    1;   0.9;   6;    4.133;-999;   7.9;  11.1;  994.92;   10.5;   87.50;   13.1;    9.2;    6.1;eor
        183;20190510;    1;  12.1;   4.4;    1;   0.0;   6;    6.500;-999;   5.2;  10.8; 1001.28;   10.5;   84.75;   13.7;    7.6;    4.1;eor
        183;20190511;    1;   9.0;   4.5;    1;   0.0;   0;   14.817;-999;   3.0;   8.3; 1009.98;    8.6;   74.75;   10.8;    5.5;    3.9;eor
        183;20190512;    1;  12.7;   5.9;    1;   0.0;   0;   14.100;-999;   2.3;   8.6; 1022.28;    9.0;   74.58;   11.7;    6.2;    3.7;eor
        183;20190513;    1;  12.4;   4.6;    1;   0.0;   0;   14.817;-999;   1.3;   8.9; 1029.62;    9.3;   75.83;   12.9;    6.2;    3.6;eor
        183;20190514;    1;   9.9;   4.0;    1;   0.0;   0;   14.567;-999;   3.0;   7.5; 1029.64;    9.0;   65.63;   12.8;    6.6;    2.2;eor
        183;20190515;    1;  15.9;   6.6;    1;   0.6;   6;   12.517;-999;   3.2;   7.7; 1023.53;    9.6;   64.17;   12.3;    7.1;    2.2;eor
        183;20190516;    1;  22.4;  14.8;    1;   4.3;   6;    0.600;-999;   7.8;   9.6; 1014.63;    9.4;   81.96;   11.0;    8.0;    7.2;eor
        183;20190517;    1;  14.3;   5.8;    1;   7.0;   6;    0.000;-999;   8.0;  11.8; 1008.04;    9.6;   98.88;   11.4;    8.8;    8.8;eor
        183;20190518;    1;  10.3;   5.2;    1;   0.0;   0;    3.383;-999;   7.3;  12.2; 1006.17;   10.2;   97.46;   12.7;    8.7;    8.9;eor
        183;20190519;    1;   9.7;   5.4;    1;   0.0;   0;    0.000;-999;   8.0;  12.4; 1004.10;   10.2;   99.04;   11.3;    9.6;    9.8;eor
        183;20190520;    1;  10.1;   5.5;    1;   5.6;   6;    0.233;-999;   8.0;  12.5; 1001.17;   10.5;   98.08;   12.2;    9.6;    9.9;eor
        183;20190521;    1;   7.7;   2.8;    1;   0.1;   6;    0.183;-999;   7.9;  13.2; 1001.34;   11.6;   96.54;   15.8;    9.7;    9.3;eor
        183;20190522;    1;  13.1;   5.9;    1;   0.0;   6;    0.000;-999;   7.6;  13.2; 1006.53;   11.6;   96.50;   14.1;   10.0;    9.1;eor
        183;20190523;    1;  11.7;   6.0;    1;   0.0;   0;   13.533;-999;   6.5;  10.8; 1011.81;   12.0;   77.88;   16.2;    9.1;    8.1;eor
        183;20190524;    1;  14.6;   7.6;    1;   0.0;   0;   11.117;-999;   6.3;  11.0; 1007.10;   14.6;   67.67;   20.4;   10.1;    9.2;eor
        183;20190525;    1;  16.1;   8.7;    1;   0.0;   6;    6.933;-999;   6.1;  10.6; 1007.59;   11.8;   76.71;   14.8;   10.1;    9.3;eor
        183;20190526;    1;  18.1;   8.6;    1;  13.0;   6;    0.117;-999;   7.8;  13.0; 1002.98;   12.1;   91.13;   14.2;   10.1;    9.7;eor
        183;20190527;    1;  18.8;   9.1;    1;   0.0;   6;    9.967;-999;   5.5;  12.4; 1000.13;   13.6;   79.83;   16.4;   10.1;    8.7;eor
        183;20190528;    1;  13.2;   4.7;    1;   0.0;   0;   10.967;-999;   6.4;  10.5; 1002.83;   11.7;   76.42;   13.1;   10.1;    8.8;eor
        183;20190529;    1;  14.3;   6.5;    1;   0.0;   0;   14.300;-999;   2.6;   7.9; 1015.10;    9.9;   64.96;   12.6;    7.2;    4.7;eor
        183;20190530;    1;  13.1;   7.2;    1;   3.2;   6;    7.967;-999;   7.5;  11.5; 1016.45;   13.4;   73.88;   18.8;    7.7;    6.0;eor
        183;20190531;    1;  15.2;   6.9;    1;   0.0;   6;    1.650;-999;   7.8;  15.4; 1015.47;   14.6;   92.25;   16.4;   12.9;   12.3;eor
        183;20190601;    1;  16.6;   6.8;    1;   0.0;   6;    8.117;-999;   4.8;  14.5; 1014.94;   15.8;   81.00;   20.2;   12.2;   10.5;eor
        183;20190602;-999;-999;-999;    1;   0.0;   0;   13.300;-999;   5.7;  13.5; 1012.70;   13.8;   85.46;   18.6;    9.5;    8.1;eor
